encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_YOUNGSTER_TRISTAN,TRISTAN,TRAINER_CLASS_YOUNGSTER,173,,,,TRAINER_PIC_YOUNGSTER,,diamondpearl_trainer_index=1; source=files/poketool/trainer/trdata.json; map_refs=R202; matched_map=R202,8,5,
TRAINER_NINJA_BOY_FABIAN,FABIAN,TRAINER_CLASS_NINJA_BOY,195,,,,TRAINER_PIC_NINJA_BOY,,diamondpearl_trainer_index=488; source=files/poketool/trainer/trdata.json; map_refs=R210A; matched_map=R210A,8,5,
TRAINER_NINJA_BOY_BRENNAN,BRENNAN,TRAINER_CLASS_NINJA_BOY,195,,,,TRAINER_PIC_NINJA_BOY,,diamondpearl_trainer_index=489; source=files/poketool/trainer/trdata.json; map_refs=R210A; matched_map=R210A,8,5,
TRAINER_NINJA_BOY_BRUCE,BRUCE,TRAINER_CLASS_NINJA_BOY,195,,,,TRAINER_PIC_NINJA_BOY,,diamondpearl_trainer_index=490; source=files/poketool/trainer/trdata.json; map_refs=R210A; matched_map=R210A,8,5,
TRAINER_BEAUTY_DEVON,DEVON,TRAINER_CLASS_BEAUTY,205,,,,TRAINER_PIC_BEAUTY,,diamondpearl_trainer_index=491; source=files/poketool/trainer/trdata.json; map_refs=R214; matched_map=R214,8,5,
TRAINER_BEAUTY_NICOLA,NICOLA,TRAINER_CLASS_BEAUTY,223,,,,TRAINER_PIC_BEAUTY,,diamondpearl_trainer_index=492; source=files/poketool/trainer/trdata.json; map_refs=R222; matched_map=R222,8,5,
TRAINER_SWIMMER_F_CLAIRE,CLAIRE,TRAINER_CLASS_SWIMMER_F,211,,,,TRAINER_PIC_SWIMMER_FEMALE,,diamondpearl_trainer_index=494; source=files/poketool/trainer/trdata.json; map_refs=W220; matched_map=W220,8,5,
TRAINER_YOUNGSTER_WAYNE,WAYNE,TRAINER_CLASS_YOUNGSTER,188,,,,TRAINER_PIC_YOUNGSTER,,diamondpearl_trainer_index=496; source=files/poketool/trainer/trdata.json; map_refs=D21R0101; matched_map=D21R0101,8,5,
TRAINER_TUBER_M_JACKY,JACKY,TRAINER_CLASS_TUBER_M,199,,,,TRAINER_PIC_TUBER_MALE,,diamondpearl_trainer_index=497; source=files/poketool/trainer/trdata.json; map_refs=C06GYM0101; matched_map=C06GYM0101,8,5,
TRAINER_TUBER_F_CAITLYN,CAITLYN,TRAINER_CLASS_TUBER_F,199,,,,TRAINER_PIC_TUBER_FEMALE,,diamondpearl_trainer_index=498; source=files/poketool/trainer/trdata.json; map_refs=C06GYM0101; matched_map=C06GYM0101,8,5,
TRAINER_VETERAN_TERRELL,TERRELL,TRAINER_CLASS_VETERAN,48,,,,TRAINER_PIC_VETERAN,,diamondpearl_trainer_index=499; source=files/poketool/trainer/trdata.json; map_refs=D09R0104; matched_map=D09R0104,8,5,
TRAINER_VETERAN_BRENDEN,BRENDEN,TRAINER_CLASS_VETERAN,48,,,,TRAINER_PIC_VETERAN,,diamondpearl_trainer_index=500; source=files/poketool/trainer/trdata.json; map_refs=D09R0104; matched_map=D09R0104,8,5,
TRAINER_WORKER_WILLY,WILLY,TRAINER_CLASS_WORKER,216,,,,TRAINER_PIC_WORKER,,diamondpearl_trainer_index=503; source=files/poketool/trainer/trdata.json; map_refs=D24R0104; matched_map=D24R0104,8,5,
TRAINER_WORKER_BRADEN,BRADEN,TRAINER_CLASS_WORKER,216,,,,TRAINER_PIC_WORKER,,diamondpearl_trainer_index=504; source=files/poketool/trainer/trdata.json; map_refs=D24R0104; matched_map=D24R0104,8,5,
TRAINER_WORKER_BRENDON,BRENDON,TRAINER_CLASS_WORKER,216,,,,TRAINER_PIC_WORKER,,diamondpearl_trainer_index=505; source=files/poketool/trainer/trdata.json; map_refs=D24R0105; matched_map=D24R0105,8,5,
TRAINER_WORKER_QUENTIN,QUENTIN,TRAINER_CLASS_WORKER,216,,,,TRAINER_PIC_WORKER,,diamondpearl_trainer_index=506; source=files/poketool/trainer/trdata.json; map_refs=D24R0105; matched_map=D24R0105,8,5,
TRAINER_ROUGHNECK_KIRBY,KIRBY,TRAINER_CLASS_ROUGHNECK,192,,,,TRAINER_PIC_ROUGHNECK,,diamondpearl_trainer_index=529; source=files/poketool/trainer/trdata.json; map_refs=R209R0103; matched_map=R209R0103,8,5,
TRAINER_POKEFAN_M_LEONARD,LEONARD,TRAINER_CLASS_POKEFAN_M,192,,,,TRAINER_PIC_POKEFAN_MALE,,diamondpearl_trainer_index=530; source=files/poketool/trainer/trdata.json; map_refs=R209R0103; matched_map=R209R0103,8,5,
TRAINER_POKEFAN_F_REBEKAH,REBEKAH,TRAINER_CLASS_POKEFAN_F,192,,,,TRAINER_PIC_POKEFAN_FEMALE,,diamondpearl_trainer_index=531; source=files/poketool/trainer/trdata.json; map_refs=R209R0104; matched_map=R209R0104,8,5,
TRAINER_YOUNGSTER_OLIVER,OLIVER,TRAINER_CLASS_YOUNGSTER,192,,,,TRAINER_PIC_YOUNGSTER,,diamondpearl_trainer_index=532; source=files/poketool/trainer/trdata.json; map_refs=R209R0102; matched_map=R209R0102,8,5,
TRAINER_BELLE__PA_BETH_BOB,BETH & BOB,TRAINER_CLASS_BELLE__PA,192,,,,TRAINER_PIC_BELLE_AND_PA,True,diamondpearl_trainer_index=533; source=files/poketool/trainer/trdata.json; map_refs=R209R0104; matched_map=R209R0104,8,5,
TRAINER_YOUNG_COUPLE_MIKE_NAT,MIKE & NAT,TRAINER_CLASS_YOUNG_COUPLE,192,,,,TRAINER_PIC_YOUNG_COUPLE,True,diamondpearl_trainer_index=534; source=files/poketool/trainer/trdata.json; map_refs=R209R0104; matched_map=R209R0104,8,5,
TRAINER_RUIN_MANIAC_KARL,KARL,TRAINER_CLASS_RUIN_MANIAC,194,,,,TRAINER_PIC_RUIN_MANIAC,,diamondpearl_trainer_index=553; source=files/poketool/trainer/trdata.json; map_refs=D07R0107; matched_map=D07R0107,8,5,
TRAINER_PSYCHIC_F_DAISY,DAISY,TRAINER_CLASS_PSYCHIC_F,171,,,,TRAINER_PIC_PSYCHIC_FEMALE,,diamondpearl_trainer_index=585; source=files/poketool/trainer/trdata.json; map_refs=C01|C01FS0101|C01GYM0101|C01PC0103|C01R0103|C01R0201|C01R0202|C01R0203|C01R0204|C01R0205|C01R0206|C01R0207|C01R0701|C02|C02GYM0101|C02PC0103|C02R0101|C02R0102|C02R0103|C02R0201|C03|C03PC0103|C03R0101|C03R0202|C03R0401|C03R0601|C04|C04PC0103|C04R0201|C04R0202|C04R0203|C04R0303|C05|C05GYM0101|C05GYM0104|C05GYM0106|C05GYM0108|C05GYM0110|C05GYM0112|C05PC0103|C05R0102|C05R0501|C05R1101|C05R1102|C05R1103|C05R1201|C06|C06GYM0101|C06PC0103|C06R0102|C07|C07GYM0101|C07PC0103|C07R0101|C07R0205|C07R0601|C08|C08GYM0101|C08GYM0102|C08GYM0103|C08PC0103|C08R0801|C09|C09GYM0101|C09PC0103|C10PC0103|C10R0101|C10R0112|C10R0115|C11|C11PC0103|D01R0101|D01R0102|D02R0101|D03R0101|D05R0101|D05R0103|D05R0106|D05R0110|D05R0112|D05R0113|D05R0114|D09R0101|D09R0102|D09R0103|D09R0104|D11R0101|D12R0101|D13R0101|D13R0102|D14R0101|D14R0102|D16R0101|D16R0102|D16R0103|D17R0102|D17R0103|D17R0104|D17R0107|D17R0108|D17R0109|D17R0110|D17R0111|D17R0112|D17R0113|D17R0114|D17R0115|D17R0116|D17R0117|D17R0118|D17R0119|D17R0120|D17R0121|D17R0122|D20R0101|D20R0102|D20R0103|D20R0104|D20R0105|D21R0101|D23R0101|D24R0105|D24R0106|D26R0101|D26R0102|D26R0103|D26R0104|D26R0106|D26R0107|D27R0101|D27R0103|D28R0101|D28R0103|D29R0101|D29R0102|D29R0103|D31|D31R0101|D31R0201|D31R0204|D31R0207|L02|L02R0101|MAP_CANALAVE_POKECENTER|MAP_CELESTIC_POKECENTER|MAP_ETERNA_POKECENTER|MAP_FIGHT_AREA_POKECENTER|MAP_FLOAROMA_POKECENTER|MAP_HEARTHOME_POKECENTER|MAP_JUBLIFE_POKECENTER|MAP_OREBURGH_POKECENTER|MAP_PASTORIA_POKECENTER|MAP_POKEMON_LEAGUE_POKECENTER|MAP_RESORT_AREA_POKECENTER|MAP_SANDGEM_POKECENTER|MAP_SNOWPOINT_POKECENTER|MAP_SOLACEON_POKECENTER|MAP_SUNYSHORE_POKECENTER|MAP_SURVIVAL_AREA_POKECENTER|MAP_VEILSTONE_POKECENTER|R201|R204B|R205A|R205B|R206|R207|R208|R209|R209R0101|R209R0102|R209R0103|R209R0104|R210A|R210B|R211A|R211B|R212A|R212B|R213|R213R0301|R214|R215|R216|R217|R218|R221|R221R0101|R222|R224|R225|R227|R228|R229|T01R0102|T01R0201|T02|T02PC0103|T02R0101|T03PC0103|T03R0101|T04|T04PC0103|T05|T05PC0103|T05R0501|T06FS0101|T06PC0103|T07|T07PC0103|T07R0101|UG|UNION|W220|W223|W226|W230; matched_map=R201,8,5,
TRAINER_PSYCHIC_F_CHELSEY,CHELSEY,TRAINER_CLASS_PSYCHIC_F,219,,,,TRAINER_PIC_PSYCHIC_FEMALE,,diamondpearl_trainer_index=586; source=files/poketool/trainer/trdata.json; map_refs=C11|D16R0102|D26R0102|D26R0104|R211B|R217|T05; matched_map=R217,8,5,
TRAINER_BLACK_BELT_DAVON,DAVON,TRAINER_CLASS_BLACK_BELT,223,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=587; source=files/poketool/trainer/trdata.json; map_refs=C01|C01R0201|C07|D11R0101|L02|L02R0101|R222|R228; matched_map=R222,8,5,
TRAINER_ACE_TRAINER_SNOW_M_ANTON,ANTON,TRAINER_CLASS_ACE_TRAINER_SNOW_M,222,,,,TRAINER_PIC_ACE_TRAINER_SNOW_MALE,,diamondpearl_trainer_index=827; source=files/poketool/trainer/trdata.json; map_refs=C09GYM0101; matched_map=C09GYM0101,8,5,
TRAINER_ACE_TRAINER_SNOW_F_BRENNA,BRENNA,TRAINER_CLASS_ACE_TRAINER_SNOW_F,222,,,,TRAINER_PIC_ACE_TRAINER_SNOW_FEMALE,,diamondpearl_trainer_index=828; source=files/poketool/trainer/trdata.json; map_refs=C09GYM0101; matched_map=C09GYM0101,8,5,
TRAINER_SCIENTIST_TRAVON,TRAVON,TRAINER_CLASS_SCIENTIST,184,,,,TRAINER_PIC_SCIENTIST,,diamondpearl_trainer_index=831; source=files/poketool/trainer/trdata.json; map_refs=C04R0203; matched_map=C04R0203,8,5,
TRAINER_POKE_KID_JANET,JANET,TRAINER_CLASS_POKE_KID,223,,,,TRAINER_PIC_POKE_KID,,diamondpearl_trainer_index=832; source=files/poketool/trainer/trdata.json; map_refs=R222R0101; matched_map=R222R0101,8,5,
TRAINER_PKMN_TRAINER_BARRY_CEDRIC_23,CEDRIC,TRAINER_CLASS_PKMN_TRAINER_BARRY,171,,,,TRAINER_PIC_RIVAL,,diamondpearl_trainer_index=841; source=files/poketool/trainer/trdata.json; map_refs=C01|C01R0101|C01R0102|C01R0103|C01R0201|C01R0202|C01R0203|C01R0205|C01R0301|C01R0303|C01R0501|C01R0503|C01R0601|C01R0801|C02|C02GYM0101|C02R0101|C02R0102|C02R0103|C03|C03GYM0101|C03R0101|C03R0102|C03R0103|C03R0201|C03R0203|C03R0401|C03R0501|C03R0601|C03R0603|C04|C04GYM0101|C04GYM0102|C04R0101|C04R0201|C04R0202|C04R0203|C04R0204|C04R0301|C04R0302|C04R0303|C04R0501|C04R0601|C04R0801|C05|C05GYM0101|C05GYM0102|C05GYM0103|C05GYM0105|C05GYM0107|C05GYM0109|C05GYM0110|C05GYM0111|C05GYM0112|C05GYM0113|C05R0501|C05R0701|C05R0801|C05R1001|C05R1101|C05R1102|C05R1201|C06|C06GYM0101|C06R0102|C07|C07GYM0101|C07R0101|C07R0201|C07R0202|C07R0203|C07R0204|C07R0205|C07R0301|C07R0701|C08|C08GYM0101|C08GYM0102|C08GYM0103|C08R0101|C09|C09GYM0101|C10R0101|C10R0102|C10R0103|C10R0104|C10R0105|C10R0106|C10R0107|C10R0108|C10R0109|C10R0111|C10R0113|C11|C11R0301|D01R0102|D02|D02R0101|D03R0101|D04R0101|D05R0101|D05R0103|D05R0106|D05R0108|D05R0109|D05R0110|D05R0111|D05R0112|D05R0113|D05R0114|D09R0101|D09R0102|D09R0104|D11R0101|D12R0101|D13R0101|D14R0101|D14R0102|D15R0101|D16R0101|D16R0102|D16R0103|D17R0105|D17R0106|D17R0107|D17R0108|D17R0109|D17R0110|D17R0111|D17R0112|D17R0113|D17R0114|D17R0115|D17R0116|D17R0117|D17R0118|D17R0119|D17R0120|D17R0121|D17R0122|D21R0101|D23R0101|D24R0102|D24R0103|D24R0105|D24R0106|D25R0101|D26R0101|D26R0102|D26R0103|D26R0104|D26R0105|D26R0106|D26R0107|D27R0103|D28R0101|D28R0103|D29R0101|D29R0102|D29R0103|D30R0101|D31|D31R0201|DIRECT2|DIRECT4|L01|L02R0101|L03|MAP_CELESTIC_POKECENTER|MAP_ETERNA_POKECENTER|MAP_FIGHT_AREA_POKECENTER|MAP_FLOAROMA_POKECENTER|MAP_POKEMON_LEAGUE_POKECENTER|R201|R202|R203|R204A|R204B|R205A|R205B|R206|R207|R208|R209|R209R0103|R210A|R210AR0101|R210B|R211A|R211B|R212A|R212AR0103|R212B|R213|R213R0101|R214|R215|R216|R217|R218|R221|R221R0101|R222|R222R0101|R222R0301|R224|R225|R228|R229|T01|T01R0201|T02|T02R0101|T03R0201|T04|T05|T05R0301|T06R0101|T07|T07R0101|UG|UNION|W223|W226|W230; matched_map=R201,8,5,
TRAINER_PKMN_TRAINER_BARRY_CEDRIC_24,CEDRIC,TRAINER_CLASS_PKMN_TRAINER_BARRY,197,,,,TRAINER_PIC_RIVAL,,diamondpearl_trainer_index=842; source=files/poketool/trainer/trdata.json; map_refs=C04|C07|R211A|R211B; matched_map=C07,8,5,
TRAINER_GALACTIC_GRUNT_35,GRUNT,TRAINER_CLASS_GALACTIC,203,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,diamondpearl_trainer_index=843; source=files/poketool/trainer/trdata.json; map_refs=C01|C01R0201|D11R0101|L02|L02R0101|R212A; matched_map=L02,8,5,
TRAINER_WORKER_DILLAN,DILLAN,TRAINER_CLASS_WORKER,223,,,,TRAINER_PIC_WORKER,,diamondpearl_trainer_index=844; source=files/poketool/trainer/trdata.json; map_refs=D04R0101|R222; matched_map=R222,8,5,
TRAINER_WORKER_HOLDEN,HOLDEN,TRAINER_CLASS_WORKER,209,,,,TRAINER_PIC_WORKER,,diamondpearl_trainer_index=845; source=files/poketool/trainer/trdata.json; map_refs=D04R0101|D26R0103; matched_map=D04R0101,8,5,
TRAINER_WORKER_CONRAD,CONRAD,TRAINER_CLASS_WORKER,209,,,,TRAINER_PIC_WORKER,,diamondpearl_trainer_index=846; source=files/poketool/trainer/trdata.json; map_refs=D04R0101; matched_map=D04R0101,8,5,
