encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_RIVAL_SILVER,SILVER,TRAINER_CLASS_RIVAL,66,,,,TRAINER_PIC_SILVER,,heartgoldsoulsilver_trainer_index=1; source=files/poketool/trainer/trainers.json; map_refs=0866_T23; matched_map=0866_T23,10,5,
TRAINER_BIKER_THERON,THERON,TRAINER_CLASS_BIKER,30,,,,TRAINER_PIC_BIKER,,heartgoldsoulsilver_trainer_index=576; source=files/poketool/trainer/trainers.json; map_refs=022_R17; matched_map=022_R17,10,5,
TRAINER_BIKER_MARKEY,MARKEY,TRAINER_CLASS_BIKER,30,,,,TRAINER_PIC_BIKER,,heartgoldsoulsilver_trainer_index=577; source=files/poketool/trainer/trainers.json; map_refs=022_R17; matched_map=022_R17,10,5,
TRAINER_BIKER_TEDDY,TEDDY,TRAINER_CLASS_BIKER,30,,,,TRAINER_PIC_BIKER,,heartgoldsoulsilver_trainer_index=578; source=files/poketool/trainer/trainers.json; map_refs=022_R17; matched_map=022_R17,10,5,
TRAINER_BIKER_ERNEST,ERNEST,TRAINER_CLASS_BIKER,30,,,,TRAINER_PIC_BIKER,,heartgoldsoulsilver_trainer_index=579; source=files/poketool/trainer/trainers.json; map_refs=022_R17; matched_map=022_R17,10,5,
TRAINER_CAMPER_PEDRO,PEDRO,TRAINER_CLASS_CAMPER,39,,,,TRAINER_PIC_CAMPER,,heartgoldsoulsilver_trainer_index=580; source=files/poketool/trainer/trainers.json; map_refs=089_W20; matched_map=089_W20,10,5,
TRAINER_PICNICKER_ADRIAN,ADRIAN,TRAINER_CLASS_PICNICKER,39,,,,TRAINER_PIC_PICNICKER,,heartgoldsoulsilver_trainer_index=581; source=files/poketool/trainer/trainers.json; map_refs=089_W20; matched_map=089_W20,10,5,
TRAINER_PICNICKER_CHEYENNE,CHEYENNE,TRAINER_CLASS_PICNICKER,39,,,,TRAINER_PIC_PICNICKER,,heartgoldsoulsilver_trainer_index=582; source=files/poketool/trainer/trainers.json; map_refs=089_W20; matched_map=089_W20,10,5,
TRAINER_BIRD_KEEPER_GS_BERT,BERT,TRAINER_CLASS_BIRD_KEEPER_GS,39,,,,TRAINER_PIC_BIRD_KEEPER_GS,,heartgoldsoulsilver_trainer_index=583; source=files/poketool/trainer/trainers.json; map_refs=089_W20; matched_map=089_W20,10,5,
TRAINER_BIRD_KEEPER_GS_ERNIE,ERNIE,TRAINER_CLASS_BIRD_KEEPER_GS,39,,,,TRAINER_PIC_BIRD_KEEPER_GS,,heartgoldsoulsilver_trainer_index=584; source=files/poketool/trainer/trainers.json; map_refs=089_W20; matched_map=089_W20,10,5,
TRAINER_SWIMMER_M_ELMO,ELMO,TRAINER_CLASS_SWIMMER_M,39,,,,TRAINER_PIC_SWIMMER_MALE,,heartgoldsoulsilver_trainer_index=585; source=files/poketool/trainer/trainers.json; map_refs=089_W20; matched_map=089_W20,10,5,
TRAINER_SWIMMER_M_LUIS,LUIS,TRAINER_CLASS_SWIMMER_M,39,,,,TRAINER_PIC_SWIMMER_MALE,,heartgoldsoulsilver_trainer_index=586; source=files/poketool/trainer/trainers.json; map_refs=089_W20; matched_map=089_W20,10,5,
TRAINER_SWIMMER_F_LEONA,LEONA,TRAINER_CLASS_SWIMMER_F,39,,,,TRAINER_PIC_SWIMMER_FEMALE,,heartgoldsoulsilver_trainer_index=587; source=files/poketool/trainer/trainers.json; map_refs=089_W20; matched_map=089_W20,10,5,
TRAINER_SWIMMER_F_MINA,MINA,TRAINER_CLASS_SWIMMER_F,39,,,,TRAINER_PIC_SWIMMER_FEMALE,,heartgoldsoulsilver_trainer_index=588; source=files/poketool/trainer/trainers.json; map_refs=089_W20; matched_map=089_W20,10,5,
TRAINER_FISHERMAN_MURPHY,MURPHY,TRAINER_CLASS_FISHERMAN,46,,,,TRAINER_PIC_FISHERMAN,,heartgoldsoulsilver_trainer_index=589; source=files/poketool/trainer/trainers.json; map_refs=090_W21; matched_map=090_W21,10,5,
TRAINER_FISHERMAN_LIAM,LIAM,TRAINER_CLASS_FISHERMAN,46,,,,TRAINER_PIC_FISHERMAN,,heartgoldsoulsilver_trainer_index=590; source=files/poketool/trainer/trainers.json; map_refs=090_W21; matched_map=090_W21,10,5,
TRAINER_FISHERMAN_GIDEON,GIDEON,TRAINER_CLASS_FISHERMAN,46,,,,TRAINER_PIC_FISHERMAN,,heartgoldsoulsilver_trainer_index=591; source=files/poketool/trainer/trainers.json; map_refs=090_W21; matched_map=090_W21,10,5,
TRAINER_SWIMMER_F_CHELAN,CHELAN,TRAINER_CLASS_SWIMMER_F,46,,,,TRAINER_PIC_SWIMMER_FEMALE,,heartgoldsoulsilver_trainer_index=592; source=files/poketool/trainer/trainers.json; map_refs=090_W21; matched_map=090_W21,10,5,
TRAINER_SWIMMER_F_KENDRA,KENDRA,TRAINER_CLASS_SWIMMER_F,46,,,,TRAINER_PIC_SWIMMER_FEMALE,,heartgoldsoulsilver_trainer_index=593; source=files/poketool/trainer/trainers.json; map_refs=090_W21; matched_map=090_W21,10,5,
TRAINER_SWIMMER_M_ESTEBAN,ESTEBAN,TRAINER_CLASS_SWIMMER_M,46,,,,TRAINER_PIC_SWIMMER_MALE,,heartgoldsoulsilver_trainer_index=594; source=files/poketool/trainer/trainers.json; map_refs=090_W21; matched_map=090_W21,10,5,
TRAINER_SWIMMER_M_DUANE,DUANE,TRAINER_CLASS_SWIMMER_M,46,,,,TRAINER_PIC_SWIMMER_MALE,,heartgoldsoulsilver_trainer_index=595; source=files/poketool/trainer/trainers.json; map_refs=090_W21; matched_map=090_W21,10,5,
TRAINER_BIRD_KEEPER_GS_KINSLEY,KINSLEY,TRAINER_CLASS_BIRD_KEEPER_GS,46,,,,TRAINER_PIC_BIRD_KEEPER_GS,,heartgoldsoulsilver_trainer_index=596; source=files/poketool/trainer/trainers.json; map_refs=090_W21; matched_map=090_W21,10,5,
TRAINER_BIRD_KEEPER_GS_EASTON,EASTON,TRAINER_CLASS_BIRD_KEEPER_GS,46,,,,TRAINER_PIC_BIRD_KEEPER_GS,,heartgoldsoulsilver_trainer_index=597; source=files/poketool/trainer/trainers.json; map_refs=090_W21; matched_map=090_W21,10,5,
TRAINER_TWINS_DAY_AND_DANI,DAY & DANI,TRAINER_CLASS_TWINS,15,,,,TRAINER_PIC_TWINS,True,heartgoldsoulsilver_trainer_index=598; source=files/poketool/trainer/trainers.json; map_refs=011_R06; matched_map=011_R06,10,5,
TRAINER_CAMPER_VIRGIL,VIRGIL,TRAINER_CLASS_CAMPER,15,,,,TRAINER_PIC_CAMPER,,heartgoldsoulsilver_trainer_index=599; source=files/poketool/trainer/trainers.json; map_refs=011_R06; matched_map=011_R06,10,5,
TRAINER_PICNICKER_SELINA,SELINA,TRAINER_CLASS_PICNICKER,15,,,,TRAINER_PIC_PICNICKER,,heartgoldsoulsilver_trainer_index=600; source=files/poketool/trainer/trainers.json; map_refs=011_R06; matched_map=011_R06,10,5,
TRAINER_TEAM_ROCKET_GRUNT_26,GRUNT,TRAINER_CLASS_TEAM_ROCKET,75,,,,TRAINER_PIC_ROCKET_GRUNT_M,,heartgoldsoulsilver_trainer_index=601; source=files/poketool/trainer/trainers.json; map_refs=0928_T27R0501; matched_map=0928_T27R0501,10,5,
TRAINER_SAILOR_PARKER,PARKER,TRAINER_CLASS_SAILOR,11,,,,TRAINER_PIC_SAILOR,,heartgoldsoulsilver_trainer_index=676; source=files/poketool/trainer/trainers.json; map_refs=0760_T04GYM0101|382_T04GYM0101; matched_map=0760_T04GYM0101,10,5,
TRAINER_SAILOR_EDDIE,EDDIE,TRAINER_CLASS_SAILOR,11,,,,TRAINER_PIC_SAILOR,,heartgoldsoulsilver_trainer_index=677; source=files/poketool/trainer/trainers.json; map_refs=0760_T04GYM0101|382_T04GYM0101; matched_map=0760_T04GYM0101,10,5,
TRAINER_SWIMMER_F_JOY,JOY,TRAINER_CLASS_SWIMMER_F,11,,,,TRAINER_PIC_SWIMMER_FEMALE,,heartgoldsoulsilver_trainer_index=678; source=files/poketool/trainer/trainers.json; map_refs=0760_T04GYM0101|382_T04GYM0101; matched_map=0760_T04GYM0101,10,5,
TRAINER_BEAUTY_CALLIE,CALLIE,TRAINER_CLASS_BEAUTY,74,,,,TRAINER_PIC_BEAUTY,,heartgoldsoulsilver_trainer_index=679; source=files/poketool/trainer/trainers.json; map_refs=038_R37; matched_map=038_R37,10,5,
TRAINER_BEAUTY_KASSANDRA,KASSANDRA,TRAINER_CLASS_BEAUTY,74,,,,TRAINER_PIC_BEAUTY,,heartgoldsoulsilver_trainer_index=680; source=files/poketool/trainer/trainers.json; map_refs=038_R37; matched_map=038_R37,10,5,
TRAINER_ACE_TRAINER_M_ARABELLA,ARABELLA,TRAINER_CLASS_ACE_TRAINER_M,7,,,,TRAINER_PIC_ACE_TRAINER_MALE,,heartgoldsoulsilver_trainer_index=681; source=files/poketool/trainer/trainers.json; map_refs=0743_T02GYM0101|448_T02GYM0101; matched_map=0743_T02GYM0101,10,5,
TRAINER_ACE_TRAINER_M_BONITA,BONITA,TRAINER_CLASS_ACE_TRAINER_M,7,,,,TRAINER_PIC_ACE_TRAINER_MALE,,heartgoldsoulsilver_trainer_index=682; source=files/poketool/trainer/trainers.json; map_refs=0743_T02GYM0101|448_T02GYM0101; matched_map=0743_T02GYM0101,10,5,
TRAINER_ACE_TRAINER_F_SALMA,SALMA,TRAINER_CLASS_ACE_TRAINER_F,7,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,heartgoldsoulsilver_trainer_index=683; source=files/poketool/trainer/trainers.json; map_refs=0743_T02GYM0101|448_T02GYM0101; matched_map=0743_T02GYM0101,10,5,
TRAINER_DOUBLE_TEAM_ELAN_AND_IDA,ELAN & IDA,TRAINER_CLASS_DOUBLE_TEAM,7,,,,TRAINER_PIC_DOUBLE_TEAM,True,heartgoldsoulsilver_trainer_index=684; source=files/poketool/trainer/trainers.json; map_refs=0743_T02GYM0101|448_T02GYM0101; matched_map=0743_T02GYM0101,10,5,
TRAINER_HIKER_EDWIN,EDWIN,TRAINER_CLASS_HIKER,54,,,,TRAINER_PIC_HIKER,,heartgoldsoulsilver_trainer_index=685; source=files/poketool/trainer/trainers.json; map_refs=0752_T03GYM0101|426_T03GYM0101; matched_map=0752_T03GYM0101,10,5,
TRAINER_BUG_CATCHER_DANE,DANE,TRAINER_CLASS_BUG_CATCHER,7,,,,TRAINER_PIC_BUG_CATCHER,,heartgoldsoulsilver_trainer_index=695; source=files/poketool/trainer/trainers.json; map_refs=143_D46R0101; matched_map=143_D46R0101,10,5,
TRAINER_BUG_CATCHER_DION,DION,TRAINER_CLASS_BUG_CATCHER,7,,,,TRAINER_PIC_BUG_CATCHER,,heartgoldsoulsilver_trainer_index=696; source=files/poketool/trainer/trainers.json; map_refs=143_D46R0101; matched_map=143_D46R0101,10,5,
TRAINER_BUG_CATCHER_STACEY,STACEY,TRAINER_CLASS_BUG_CATCHER,7,,,,TRAINER_PIC_BUG_CATCHER,,heartgoldsoulsilver_trainer_index=697; source=files/poketool/trainer/trainers.json; map_refs=143_D46R0101; matched_map=143_D46R0101,10,5,
TRAINER_BUG_CATCHER_ELLIS,ELLIS,TRAINER_CLASS_BUG_CATCHER,7,,,,TRAINER_PIC_BUG_CATCHER,,heartgoldsoulsilver_trainer_index=698; source=files/poketool/trainer/trainers.json; map_refs=143_D46R0101; matched_map=143_D46R0101,10,5,
TRAINER_BUG_CATCHER_ABNER,ABNER,TRAINER_CLASS_BUG_CATCHER,7,,,,TRAINER_PIC_BUG_CATCHER,,heartgoldsoulsilver_trainer_index=699; source=files/poketool/trainer/trainers.json; map_refs=143_D46R0101; matched_map=143_D46R0101,10,5,
TRAINER_ROCKET_BOSS_GIOVANNI,GIOVANNI,TRAINER_CLASS_ROCKET_BOSS,97,,,ITEM_FULL_RESTORE,TRAINER_PIC_GIOVANNI,,heartgoldsoulsilver_trainer_index=700; source=files/poketool/trainer/trainers.json; map_refs=0114_D45R0102; matched_map=0114_D45R0102,10,5,
TRAINER_BEAUTY_CHARLOTTE,CHARLOTTE,TRAINER_CLASS_BEAUTY,80,,,,TRAINER_PIC_BEAUTY,,heartgoldsoulsilver_trainer_index=728; source=files/poketool/trainer/trainers.json; map_refs=0914_T26PC0101; matched_map=0914_T26PC0101,10,5,
TRAINER_YOUNG_COUPLE_DUFF_AND_EDA,DUFF & EDA,TRAINER_CLASS_YOUNG_COUPLE,229,,,,TRAINER_PIC_YOUNG_COUPLE,True,heartgoldsoulsilver_trainer_index=729; source=files/poketool/trainer/trainers.json; map_refs=146_R47; matched_map=146_R47,10,5,
TRAINER_DOUBLE_TEAM_THOM_AND_KAE,THOM & KAE,TRAINER_CLASS_DOUBLE_TEAM,229,,,,TRAINER_PIC_DOUBLE_TEAM,True,heartgoldsoulsilver_trainer_index=730; source=files/poketool/trainer/trainers.json; map_refs=146_R47; matched_map=146_R47,10,5,
TRAINER_HIKER_DEVIN,DEVIN,TRAINER_CLASS_HIKER,229,,,,TRAINER_PIC_HIKER,,heartgoldsoulsilver_trainer_index=731; source=files/poketool/trainer/trainers.json; map_refs=146_R47; matched_map=146_R47,10,5,
TRAINER_CAMPER_GRANT,GRANT,TRAINER_CLASS_CAMPER,229,,,,TRAINER_PIC_CAMPER,,heartgoldsoulsilver_trainer_index=732; source=files/poketool/trainer/trainers.json; map_refs=146_R47; matched_map=146_R47,10,5,
TRAINER_PARTNER_RIVAL_1,SILVER,TRAINER_CLASS_RIVAL,93,,,"ITEM_FULL_RESTORE,ITEM_FULL_RESTORE",TRAINER_PIC_SILVER,,heartgoldsoulsilver_trainer_index=735; source=files/poketool/trainer/trainers.json; map_refs=0111_D44R0102; matched_map=0111_D44R0102,10,5,
