encounter_name,trainer_name,trainer_class,canonical_location_id,canonical_location_name,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id,gen1_class,gen1_index,map,source,map_line,x,y,location_method
TRAINER_SCIENTIST_10,,TRAINER_CLASS_SCIENTIST,27,Saffron City,,,,TRAINER_PIC_SCIENTIST,,"redblue_map=SilphCo9F; source=object_event; map_line=22; object_xy=21,13; script_label=TEXT_SILPHCO9F_SCIENTIST",1,4,,SCIENTIST,10,SilphCo9F,object_event,22,21,13,manual
TRAINER_SCIENTIST_11,,TRAINER_CLASS_SCIENTIST,27,Saffron City,,,,TRAINER_PIC_SCIENTIST,,"redblue_map=SilphCo10F; source=object_event; map_line=24; object_xy=10,2; script_label=TEXT_SILPHCO10F_SCIENTIST",1,4,,SCIENTIST,11,SilphCo10F,object_event,24,10,2,manual
TRAINER_SCIENTIST_12,,TRAINER_CLASS_SCIENTIST,42,Pokemon Mansion,,,,TRAINER_PIC_SCIENTIST,,"redblue_map=PokemonMansion3F; source=object_event; map_line=20; object_xy=20,11; script_label=TEXT_POKEMONMANSION3F_SCIENTIST",1,4,,SCIENTIST,12,PokemonMansion3F,object_event,20,20,11,manual
TRAINER_SCIENTIST_13,,TRAINER_CLASS_SCIENTIST,42,Pokemon Mansion,,,,TRAINER_PIC_SCIENTIST,,"redblue_map=PokemonMansionB1F; source=object_event; map_line=21; object_xy=27,11; script_label=TEXT_POKEMONMANSIONB1F_SCIENTIST",1,4,,SCIENTIST,13,PokemonMansionB1F,object_event,21,27,11,manual
TRAINER_GIOVANNI_1,,TRAINER_CLASS_GIOVANNI,26,Celadon City,,,,TRAINER_PIC_GIOVANNI,,"redblue_map=RocketHideoutB4F; source=object_event; map_line=23; object_xy=25,3; script_label=TEXT_ROCKETHIDEOUTB4F_GIOVANNI",1,4,,GIOVANNI,1,RocketHideoutB4F,object_event,23,25,3,manual
TRAINER_GIOVANNI_2,,TRAINER_CLASS_GIOVANNI,27,Saffron City,,,,TRAINER_PIC_GIOVANNI,,"redblue_map=SilphCo11F; source=object_event; map_line=22; object_xy=6,9; script_label=TEXT_SILPHCO11F_GIOVANNI",1,4,,GIOVANNI,2,SilphCo11F,object_event,22,6,9,manual
TRAINER_GIOVANNI_3,,TRAINER_CLASS_GIOVANNI,4,Viridian City,,,,TRAINER_PIC_GIOVANNI,,"redblue_map=ViridianGym; source=object_event; map_line=24; object_xy=2,1; script_label=TEXT_VIRIDIANGYM_GIOVANNI",1,4,,GIOVANNI,3,ViridianGym,object_event,24,2,1,manual
TRAINER_ROCKET_1,,TRAINER_CLASS_ROCKET,10,Mt. Moon,,,,TRAINER_PIC_ROCKET,,"redblue_map=MtMoonB2F; source=object_event; map_line=25; object_xy=11,16; script_label=TEXT_MTMOONB2F_ROCKET1",1,4,,ROCKET,1,MtMoonB2F,object_event,25,11,16,manual
TRAINER_ROCKET_2,,TRAINER_CLASS_ROCKET,10,Mt. Moon,,,,TRAINER_PIC_ROCKET,,"redblue_map=MtMoonB2F; source=object_event; map_line=26; object_xy=15,22; script_label=TEXT_MTMOONB2F_ROCKET2",1,4,,ROCKET,2,MtMoonB2F,object_event,26,15,22,manual
TRAINER_ROCKET_3,,TRAINER_CLASS_ROCKET,10,Mt. Moon,,,,TRAINER_PIC_ROCKET,,"redblue_map=MtMoonB2F; source=object_event; map_line=27; object_xy=29,11; script_label=TEXT_MTMOONB2F_ROCKET3",1,4,,ROCKET,3,MtMoonB2F,object_event,27,29,11,manual
TRAINER_ROCKET_4,,TRAINER_CLASS_ROCKET,10,Mt. Moon,,,,TRAINER_PIC_ROCKET,,"redblue_map=MtMoonB2F; source=object_event; map_line=28; object_xy=29,17; script_label=TEXT_MTMOONB2F_ROCKET4",1,4,,ROCKET,4,MtMoonB2F,object_event,28,29,17,manual
TRAINER_ROCKET_5,,TRAINER_CLASS_ROCKET,11,Cerulean City,,,,TRAINER_PIC_ROCKET,,"redblue_map=CeruleanCity; source=object_event; map_line=39; object_xy=30,8; script_label=TEXT_CERULEANCITY_ROCKET",1,4,,ROCKET,5,CeruleanCity,object_event,39,30,8,direct
TRAINER_ROCKET_6,,TRAINER_CLASS_ROCKET,12,Route 24,,,,TRAINER_PIC_ROCKET,,"redblue_map=Route24; source=object_event; map_line=19; object_xy=11,15; script_label=TEXT_ROUTE24_COOLTRAINER_M1",1,4,,ROCKET,6,Route24,object_event,19,11,15,route
TRAINER_ROCKET_7,,TRAINER_CLASS_ROCKET,26,Celadon City,,,,TRAINER_PIC_ROCKET,,"redblue_map=GameCorner; source=object_event; map_line=36; object_xy=9,5; script_label=TEXT_GAMECORNER_ROCKET",1,4,,ROCKET,7,GameCorner,object_event,36,9,5,manual
TRAINER_ROCKET_8,,TRAINER_CLASS_ROCKET,26,Celadon City,,,,TRAINER_PIC_ROCKET,,"redblue_map=RocketHideoutB1F; source=object_event; map_line=23; object_xy=26,8; script_label=TEXT_ROCKETHIDEOUTB1F_ROCKET1",1,4,,ROCKET,8,RocketHideoutB1F,object_event,23,26,8,manual
TRAINER_ROCKET_9,,TRAINER_CLASS_ROCKET,26,Celadon City,,,,TRAINER_PIC_ROCKET,,"redblue_map=RocketHideoutB1F; source=object_event; map_line=24; object_xy=12,6; script_label=TEXT_ROCKETHIDEOUTB1F_ROCKET2",1,4,,ROCKET,9,RocketHideoutB1F,object_event,24,12,6,manual
TRAINER_ROCKET_10,,TRAINER_CLASS_ROCKET,26,Celadon City,,,,TRAINER_PIC_ROCKET,,"redblue_map=RocketHideoutB1F; source=object_event; map_line=25; object_xy=18,17; script_label=TEXT_ROCKETHIDEOUTB1F_ROCKET3",1,4,,ROCKET,10,RocketHideoutB1F,object_event,25,18,17,manual
TRAINER_ROCKET_11,,TRAINER_CLASS_ROCKET,26,Celadon City,,,,TRAINER_PIC_ROCKET,,"redblue_map=RocketHideoutB1F; source=object_event; map_line=26; object_xy=15,25; script_label=TEXT_ROCKETHIDEOUTB1F_ROCKET4",1,4,,ROCKET,11,RocketHideoutB1F,object_event,26,15,25,manual
TRAINER_ROCKET_12,,TRAINER_CLASS_ROCKET,26,Celadon City,,,,TRAINER_PIC_ROCKET,,"redblue_map=RocketHideoutB1F; source=object_event; map_line=27; object_xy=28,18; script_label=TEXT_ROCKETHIDEOUTB1F_ROCKET5",1,4,,ROCKET,12,RocketHideoutB1F,object_event,27,28,18,manual
TRAINER_ROCKET_13,,TRAINER_CLASS_ROCKET,26,Celadon City,,,,TRAINER_PIC_ROCKET,,"redblue_map=RocketHideoutB2F; source=object_event; map_line=21; object_xy=20,12; script_label=TEXT_ROCKETHIDEOUTB2F_ROCKET",1,4,,ROCKET,13,RocketHideoutB2F,object_event,21,20,12,manual
TRAINER_ROCKET_14,,TRAINER_CLASS_ROCKET,26,Celadon City,,,,TRAINER_PIC_ROCKET,,"redblue_map=RocketHideoutB3F; source=object_event; map_line=17; object_xy=10,22; script_label=TEXT_ROCKETHIDEOUTB3F_ROCKET1",1,4,,ROCKET,14,RocketHideoutB3F,object_event,17,10,22,manual
TRAINER_ROCKET_15,,TRAINER_CLASS_ROCKET,26,Celadon City,,,,TRAINER_PIC_ROCKET,,"redblue_map=RocketHideoutB3F; source=object_event; map_line=18; object_xy=26,12; script_label=TEXT_ROCKETHIDEOUTB3F_ROCKET2",1,4,,ROCKET,15,RocketHideoutB3F,object_event,18,26,12,manual
TRAINER_ROCKET_16,,TRAINER_CLASS_ROCKET,26,Celadon City,,,,TRAINER_PIC_ROCKET,,"redblue_map=RocketHideoutB4F; source=object_event; map_line=24; object_xy=23,12; script_label=TEXT_ROCKETHIDEOUTB4F_ROCKET1",1,4,,ROCKET,16,RocketHideoutB4F,object_event,24,23,12,manual
TRAINER_ROCKET_17,,TRAINER_CLASS_ROCKET,26,Celadon City,,,,TRAINER_PIC_ROCKET,,"redblue_map=RocketHideoutB4F; source=object_event; map_line=25; object_xy=26,12; script_label=TEXT_ROCKETHIDEOUTB4F_ROCKET2",1,4,,ROCKET,17,RocketHideoutB4F,object_event,25,26,12,manual
TRAINER_ROCKET_18,,TRAINER_CLASS_ROCKET,26,Celadon City,,,,TRAINER_PIC_ROCKET,,"redblue_map=RocketHideoutB4F; source=object_event; map_line=26; object_xy=11,2; script_label=TEXT_ROCKETHIDEOUTB4F_ROCKET3",1,4,,ROCKET,18,RocketHideoutB4F,object_event,26,11,2,manual
TRAINER_ROCKET_19,,TRAINER_CLASS_ROCKET,22,Pokemon Tower,,,,TRAINER_PIC_ROCKET,,"redblue_map=PokemonTower7F; source=object_event; map_line=16; object_xy=9,11; script_label=TEXT_POKEMONTOWER7F_ROCKET1",1,4,,ROCKET,19,PokemonTower7F,object_event,16,9,11,manual
TRAINER_ROCKET_20,,TRAINER_CLASS_ROCKET,22,Pokemon Tower,,,,TRAINER_PIC_ROCKET,,"redblue_map=PokemonTower7F; source=object_event; map_line=17; object_xy=12,9; script_label=TEXT_POKEMONTOWER7F_ROCKET2",1,4,,ROCKET,20,PokemonTower7F,object_event,17,12,9,manual
TRAINER_ROCKET_21,,TRAINER_CLASS_ROCKET,22,Pokemon Tower,,,,TRAINER_PIC_ROCKET,,"redblue_map=PokemonTower7F; source=object_event; map_line=18; object_xy=9,7; script_label=TEXT_POKEMONTOWER7F_ROCKET3",1,4,,ROCKET,21,PokemonTower7F,object_event,18,9,7,manual
TRAINER_ROCKET_22,,TRAINER_CLASS_ROCKET,,,,,,TRAINER_PIC_ROCKET,,party exists in decomp but no map object/script trainer reference was found,1,4,,ROCKET,22,,,,,,unreferenced
TRAINER_ROCKET_23,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo2F; source=object_event; map_line=26; object_xy=16,11; script_label=TEXT_SILPHCO2F_ROCKET1",1,4,,ROCKET,23,SilphCo2F,object_event,26,16,11,manual
TRAINER_ROCKET_24,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo2F; source=object_event; map_line=27; object_xy=24,7; script_label=TEXT_SILPHCO2F_ROCKET2",1,4,,ROCKET,24,SilphCo2F,object_event,27,24,7,manual
TRAINER_ROCKET_25,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo3F; source=object_event; map_line=26; object_xy=20,7; script_label=TEXT_SILPHCO3F_ROCKET",1,4,,ROCKET,25,SilphCo3F,object_event,26,20,7,manual
TRAINER_ROCKET_26,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo4F; source=object_event; map_line=26; object_xy=9,14; script_label=TEXT_SILPHCO4F_ROCKET1",1,4,,ROCKET,26,SilphCo4F,object_event,26,9,14,manual
TRAINER_ROCKET_27,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo4F; source=object_event; map_line=28; object_xy=26,10; script_label=TEXT_SILPHCO4F_ROCKET2",1,4,,ROCKET,27,SilphCo4F,object_event,28,26,10,manual
TRAINER_ROCKET_28,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo5F; source=object_event; map_line=30; object_xy=8,16; script_label=TEXT_SILPHCO5F_ROCKET1",1,4,,ROCKET,28,SilphCo5F,object_event,30,8,16,manual
TRAINER_ROCKET_29,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo5F; source=object_event; map_line=33; object_xy=28,4; script_label=TEXT_SILPHCO5F_ROCKET2",1,4,,ROCKET,29,SilphCo5F,object_event,33,28,4,manual
TRAINER_ROCKET_30,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo6F; source=object_event; map_line=31; object_xy=17,3; script_label=TEXT_SILPHCO6F_ROCKET1",1,4,,ROCKET,30,SilphCo6F,object_event,31,17,3,manual
TRAINER_ROCKET_31,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo6F; source=object_event; map_line=33; object_xy=14,15; script_label=TEXT_SILPHCO6F_ROCKET2",1,4,,ROCKET,31,SilphCo6F,object_event,33,14,15,manual
TRAINER_ROCKET_32,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo7F; source=object_event; map_line=33; object_xy=13,1; script_label=TEXT_SILPHCO7F_ROCKET1",1,4,,ROCKET,32,SilphCo7F,object_event,33,13,1,manual
TRAINER_ROCKET_33,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo7F; source=object_event; map_line=35; object_xy=20,2; script_label=TEXT_SILPHCO7F_ROCKET2",1,4,,ROCKET,33,SilphCo7F,object_event,35,20,2,manual
TRAINER_ROCKET_34,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo7F; source=object_event; map_line=36; object_xy=19,14; script_label=TEXT_SILPHCO7F_ROCKET3",1,4,,ROCKET,34,SilphCo7F,object_event,36,19,14,manual
TRAINER_ROCKET_35,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo8F; source=object_event; map_line=23; object_xy=19,2; script_label=TEXT_SILPHCO8F_ROCKET1",1,4,,ROCKET,35,SilphCo8F,object_event,23,19,2,manual
TRAINER_ROCKET_36,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo8F; source=object_event; map_line=25; object_xy=12,15; script_label=TEXT_SILPHCO8F_ROCKET2",1,4,,ROCKET,36,SilphCo8F,object_event,25,12,15,manual
TRAINER_ROCKET_37,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo9F; source=object_event; map_line=21; object_xy=2,4; script_label=TEXT_SILPHCO9F_ROCKET1",1,4,,ROCKET,37,SilphCo9F,object_event,21,2,4,manual
TRAINER_ROCKET_38,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo9F; source=object_event; map_line=23; object_xy=13,16; script_label=TEXT_SILPHCO9F_ROCKET2",1,4,,ROCKET,38,SilphCo9F,object_event,23,13,16,manual
TRAINER_ROCKET_39,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo10F; source=object_event; map_line=23; object_xy=1,9; script_label=TEXT_SILPHCO10F_ROCKET",1,4,,ROCKET,39,SilphCo10F,object_event,23,1,9,manual
TRAINER_ROCKET_40,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo11F; source=object_event; map_line=24; object_xy=15,9; script_label=TEXT_SILPHCO11F_ROCKET2",1,4,,ROCKET,40,SilphCo11F,object_event,24,15,9,manual
TRAINER_ROCKET_41,,TRAINER_CLASS_ROCKET,27,Saffron City,,,,TRAINER_PIC_ROCKET,,"redblue_map=SilphCo11F; source=object_event; map_line=23; object_xy=3,16; script_label=TEXT_SILPHCO11F_ROCKET1",1,4,,ROCKET,41,SilphCo11F,object_event,23,3,16,manual
TRAINER_COOLTRAINER_M_1,,TRAINER_CLASS_COOLTRAINER_M,4,Viridian City,,,,TRAINER_PIC_COOLTRAINER_M,,"redblue_map=ViridianGym; source=object_event; map_line=32; object_xy=6,5; script_label=TEXT_VIRIDIANGYM_COOLTRAINER_M3",1,4,,COOLTRAINER_M,1,ViridianGym,object_event,32,6,5,manual
TRAINER_COOLTRAINER_M_2,,TRAINER_CLASS_COOLTRAINER_M,48,Victory Road,,,,TRAINER_PIC_COOLTRAINER_M,,"redblue_map=VictoryRoad3F; source=object_event; map_line=25; object_xy=28,5; script_label=TEXT_VICTORYROAD3F_COOLTRAINER_M1",1,4,,COOLTRAINER_M,2,VictoryRoad3F,object_event,25,28,5,manual
TRAINER_COOLTRAINER_M_3,,TRAINER_CLASS_COOLTRAINER_M,48,Victory Road,,,,TRAINER_PIC_COOLTRAINER_M,,"redblue_map=VictoryRoad3F; source=object_event; map_line=27; object_xy=6,14; script_label=TEXT_VICTORYROAD3F_COOLTRAINER_M2",1,4,,COOLTRAINER_M,3,VictoryRoad3F,object_event,27,6,14,manual
TRAINER_COOLTRAINER_M_4,,TRAINER_CLASS_COOLTRAINER_M,,,,,,TRAINER_PIC_COOLTRAINER_M,,party exists in decomp but no map object/script trainer reference was found,1,4,,COOLTRAINER_M,4,,,,,,unreferenced
TRAINER_COOLTRAINER_M_5,,TRAINER_CLASS_COOLTRAINER_M,48,Victory Road,,,,TRAINER_PIC_COOLTRAINER_M,,"redblue_map=VictoryRoad1F; source=object_event; map_line=22; object_xy=3,2; script_label=TEXT_VICTORYROAD1F_COOLTRAINER_M",1,4,,COOLTRAINER_M,5,VictoryRoad1F,object_event,22,3,2,manual
TRAINER_COOLTRAINER_M_6,,TRAINER_CLASS_COOLTRAINER_M,,,,,,TRAINER_PIC_COOLTRAINER_M,,party exists in decomp but no map object/script trainer reference was found,1,4,,COOLTRAINER_M,6,,,,,,unreferenced
TRAINER_COOLTRAINER_M_7,,TRAINER_CLASS_COOLTRAINER_M,,,,,,TRAINER_PIC_COOLTRAINER_M,,party exists in decomp but no map object/script trainer reference was found,1,4,,COOLTRAINER_M,7,,,,,,unreferenced
TRAINER_COOLTRAINER_M_8,,TRAINER_CLASS_COOLTRAINER_M,,,,,,TRAINER_PIC_COOLTRAINER_M,,party exists in decomp but no map object/script trainer reference was found,1,4,,COOLTRAINER_M,8,,,,,,unreferenced
TRAINER_COOLTRAINER_M_9,,TRAINER_CLASS_COOLTRAINER_M,4,Viridian City,,,,TRAINER_PIC_COOLTRAINER_M,,"redblue_map=ViridianGym; source=object_event; map_line=25; object_xy=12,7; script_label=TEXT_VIRIDIANGYM_COOLTRAINER_M1",1,4,,COOLTRAINER_M,9,ViridianGym,object_event,25,12,7,manual
TRAINER_COOLTRAINER_M_10,,TRAINER_CLASS_COOLTRAINER_M,4,Viridian City,,,,TRAINER_PIC_COOLTRAINER_M,,"redblue_map=ViridianGym; source=object_event; map_line=29; object_xy=13,5; script_label=TEXT_VIRIDIANGYM_COOLTRAINER_M2",1,4,,COOLTRAINER_M,10,ViridianGym,object_event,29,13,5,manual
TRAINER_COOLTRAINER_F_1,,TRAINER_CLASS_COOLTRAINER_F,26,Celadon City,,,,TRAINER_PIC_COOLTRAINER_F,,"redblue_map=CeladonGym; source=object_event; map_line=28; object_xy=5,3; script_label=TEXT_CELADONGYM_COOLTRAINER_F4",1,4,,COOLTRAINER_F,1,CeladonGym,object_event,28,5,3,manual
TRAINER_COOLTRAINER_F_2,,TRAINER_CLASS_COOLTRAINER_F,48,Victory Road,,,,TRAINER_PIC_COOLTRAINER_F,,"redblue_map=VictoryRoad3F; source=object_event; map_line=26; object_xy=7,13; script_label=TEXT_VICTORYROAD3F_COOLTRAINER_F1",1,4,,COOLTRAINER_F,2,VictoryRoad3F,object_event,26,7,13,manual
TRAINER_COOLTRAINER_F_3,,TRAINER_CLASS_COOLTRAINER_F,48,Victory Road,,,,TRAINER_PIC_COOLTRAINER_F,,"redblue_map=VictoryRoad3F; source=object_event; map_line=28; object_xy=13,3; script_label=TEXT_VICTORYROAD3F_COOLTRAINER_F2",1,4,,COOLTRAINER_F,3,VictoryRoad3F,object_event,28,13,3,manual
TRAINER_COOLTRAINER_F_4,,TRAINER_CLASS_COOLTRAINER_F,,,,,,TRAINER_PIC_COOLTRAINER_F,,party exists in decomp but no map object/script trainer reference was found,1,4,,COOLTRAINER_F,4,,,,,,unreferenced
TRAINER_COOLTRAINER_F_5,,TRAINER_CLASS_COOLTRAINER_F,48,Victory Road,,,,TRAINER_PIC_COOLTRAINER_F,,"redblue_map=VictoryRoad1F; source=object_event; map_line=21; object_xy=7,5; script_label=TEXT_VICTORYROAD1F_COOLTRAINER_F",1,4,,COOLTRAINER_F,5,VictoryRoad1F,object_event,21,7,5,manual
TRAINER_COOLTRAINER_F_6,,TRAINER_CLASS_COOLTRAINER_F,,,,,,TRAINER_PIC_COOLTRAINER_F,,party exists in decomp but no map object/script trainer reference was found,1,4,,COOLTRAINER_F,6,,,,,,unreferenced
TRAINER_COOLTRAINER_F_7,,TRAINER_CLASS_COOLTRAINER_F,,,,,,TRAINER_PIC_COOLTRAINER_F,,party exists in decomp but no map object/script trainer reference was found,1,4,,COOLTRAINER_F,7,,,,,,unreferenced
TRAINER_COOLTRAINER_F_8,,TRAINER_CLASS_COOLTRAINER_F,,,,,,TRAINER_PIC_COOLTRAINER_F,,party exists in decomp but no map object/script trainer reference was found,1,4,,COOLTRAINER_F,8,,,,,,unreferenced
TRAINER_BRUNO_1,,TRAINER_CLASS_BRUNO,48,Victory Road,,,,TRAINER_PIC_BRUNO,,"redblue_map=BrunosRoom; source=object_event; map_line=16; object_xy=5,2; script_label=TEXT_BRUNOSROOM_BRUNO",1,4,,BRUNO,1,BrunosRoom,object_event,16,5,2,manual
TRAINER_BROCK_1,,TRAINER_CLASS_BROCK,,,,,,TRAINER_PIC_BROCK,,"redblue_map=PewterGym; source=object_event; map_line=16; object_xy=4,1; script_label=TEXT_PEWTERGYM_BROCK; canonical candidate 54 Pewter City is not in Gen I event_locations",1,4,,BROCK,1,PewterGym,object_event,16,4,1,canon_not_in_event
TRAINER_MISTY_1,,TRAINER_CLASS_MISTY,11,Cerulean City,,,,TRAINER_PIC_MISTY,,"redblue_map=CeruleanGym; source=object_event; map_line=17; object_xy=4,2; script_label=TEXT_CERULEANGYM_MISTY",1,4,,MISTY,1,CeruleanGym,object_event,17,4,2,manual
TRAINER_LT_SURGE_1,,TRAINER_CLASS_LT_SURGE,16,Vermilion City,,,,TRAINER_PIC_LT_SURGE,,"redblue_map=VermilionGym; source=object_event; map_line=18; object_xy=5,1; script_label=TEXT_VERMILIONGYM_LT_SURGE",1,4,,LT_SURGE,1,VermilionGym,object_event,18,5,1,manual
TRAINER_ERIKA_1,,TRAINER_CLASS_ERIKA,26,Celadon City,,,,TRAINER_PIC_ERIKA,,"redblue_map=CeladonGym; source=object_event; map_line=21; object_xy=4,3; script_label=TEXT_CELADONGYM_ERIKA",1,4,,ERIKA,1,CeladonGym,object_event,21,4,3,manual
TRAINER_KOGA_1,,TRAINER_CLASS_KOGA,32,Fuschia City,,,,TRAINER_PIC_KOGA,,"redblue_map=FuchsiaGym; source=object_event; map_line=21; object_xy=4,10; script_label=TEXT_FUCHSIAGYM_KOGA",1,4,,KOGA,1,FuchsiaGym,object_event,21,4,10,manual
TRAINER_BLAINE_1,,TRAINER_CLASS_BLAINE,41,Cinnabar Island,,,,TRAINER_PIC_BLAINE,,"redblue_map=CinnabarGym; source=object_event; map_line=22; object_xy=3,3; script_label=TEXT_CINNABARGYM_BLAINE",1,4,,BLAINE,1,CinnabarGym,object_event,22,3,3,manual
TRAINER_SABRINA_1,,TRAINER_CLASS_SABRINA,27,Saffron City,,,,TRAINER_PIC_SABRINA,,"redblue_map=SaffronGym; source=object_event; map_line=52; object_xy=9,8; script_label=TEXT_SAFFRONGYM_SABRINA",1,4,,SABRINA,1,SaffronGym,object_event,52,9,8,manual
TRAINER_GENTLEMAN_1,,TRAINER_CLASS_GENTLEMAN,16,Vermilion City,,,,TRAINER_PIC_GENTLEMAN,,"redblue_map=SSAnne1FRooms; source=object_event; map_line=28; object_xy=2,3; script_label=TEXT_SSANNE1FROOMS_GENTLEMAN1",1,4,,GENTLEMAN,1,SSAnne1FRooms,object_event,28,2,3,manual
TRAINER_GENTLEMAN_2,,TRAINER_CLASS_GENTLEMAN,16,Vermilion City,,,,TRAINER_PIC_GENTLEMAN,,"redblue_map=SSAnne1FRooms; source=object_event; map_line=29; object_xy=11,4; script_label=TEXT_SSANNE1FROOMS_GENTLEMAN2",1,4,,GENTLEMAN,2,SSAnne1FRooms,object_event,29,11,4,manual
TRAINER_GENTLEMAN_3,,TRAINER_CLASS_GENTLEMAN,16,Vermilion City,,,,TRAINER_PIC_GENTLEMAN,,"redblue_map=SSAnne2FRooms; source=object_event; map_line=36; object_xy=10,2; script_label=TEXT_SSANNE2FROOMS_GENTLEMAN1",1,4,,GENTLEMAN,3,SSAnne2FRooms,object_event,36,10,2,manual
TRAINER_GENTLEMAN_4,,TRAINER_CLASS_GENTLEMAN,,,,,,TRAINER_PIC_GENTLEMAN,,party exists in decomp but no map object/script trainer reference was found,1,4,,GENTLEMAN,4,,,,,,unreferenced
TRAINER_GENTLEMAN_5,,TRAINER_CLASS_GENTLEMAN,16,Vermilion City,,,,TRAINER_PIC_GENTLEMAN,,"redblue_map=SSAnne2FRooms; source=object_event; map_line=38; object_xy=0,14; script_label=TEXT_SSANNE2FROOMS_GENTLEMAN2",1,4,,GENTLEMAN,5,SSAnne2FRooms,object_event,38,0,14,manual
TRAINER_RIVAL2_1,,TRAINER_CLASS_RIVAL2,,,,,,TRAINER_PIC_RIVAL2,,party exists in decomp but no map object/script trainer reference was found,1,4,,RIVAL2,1,,,,,,unreferenced
TRAINER_RIVAL2_2,,TRAINER_CLASS_RIVAL2,,,,,,TRAINER_PIC_RIVAL2,,party exists in decomp but no map object/script trainer reference was found,1,4,,RIVAL2,2,,,,,,unreferenced
TRAINER_RIVAL2_3,,TRAINER_CLASS_RIVAL2,16,Vermilion City,,True,,TRAINER_PIC_RIVAL2,,redblue_map=SSAnne2F; source=script; map_line=100,1,4,,RIVAL2,3,SSAnne2F,script,100,,,manual
TRAINER_RIVAL2_4,,TRAINER_CLASS_RIVAL2,,,,,,TRAINER_PIC_RIVAL2,,party exists in decomp but no map object/script trainer reference was found,1,4,,RIVAL2,4,,,,,,unreferenced
TRAINER_RIVAL2_5,,TRAINER_CLASS_RIVAL2,,,,,,TRAINER_PIC_RIVAL2,,party exists in decomp but no map object/script trainer reference was found,1,4,,RIVAL2,5,,,,,,unreferenced
TRAINER_RIVAL2_6,,TRAINER_CLASS_RIVAL2,22,Pokemon Tower,,True,,TRAINER_PIC_RIVAL2,,redblue_map=PokemonTower2F; source=script; map_line=151,1,4,,RIVAL2,6,PokemonTower2F,script,151,,,manual
TRAINER_RIVAL2_7,,TRAINER_CLASS_RIVAL2,,,,,,TRAINER_PIC_RIVAL2,,party exists in decomp but no map object/script trainer reference was found,1,4,,RIVAL2,7,,,,,,unreferenced
TRAINER_RIVAL2_8,,TRAINER_CLASS_RIVAL2,,,,,,TRAINER_PIC_RIVAL2,,party exists in decomp but no map object/script trainer reference was found,1,4,,RIVAL2,8,,,,,,unreferenced
TRAINER_RIVAL2_9,,TRAINER_CLASS_RIVAL2,27,Saffron City,,True,,TRAINER_PIC_RIVAL2,,redblue_map=SilphCo7F; source=script; map_line=187,1,4,,RIVAL2,9,SilphCo7F,script,187,,,manual
TRAINER_RIVAL2_10,,TRAINER_CLASS_RIVAL2,5,Route 22,,True,,TRAINER_PIC_RIVAL2,,redblue_map=Route22; source=script; map_line=291,1,4,,RIVAL2,10,Route22,script,291,,,route
TRAINER_RIVAL2_11,,TRAINER_CLASS_RIVAL2,5,Route 22,,True,,TRAINER_PIC_RIVAL2,,redblue_map=Route22; source=script; map_line=291,1,4,,RIVAL2,11,Route22,script,291,,,route
TRAINER_RIVAL2_12,,TRAINER_CLASS_RIVAL2,5,Route 22,,True,,TRAINER_PIC_RIVAL2,,redblue_map=Route22; source=script; map_line=291,1,4,,RIVAL2,12,Route22,script,291,,,route
