species_id,move_id,learn_method,learn_level,version_group_id
475,270,level-up,39,1001
475,364,level-up,45,1001
475,206,level-up,50,1001
475,182,level-up,53,1001
475,370,level-up,59,1001
475,500,level-up,64,1001
476,33,level-up,1,1001
476,334,level-up,1,1001
476,335,level-up,1,1001
476,356,level-up,1,1001
476,393,level-up,1,1001
476,443,level-up,1,1001
476,351,level-up,22,1001
476,86,level-up,25,1001
476,246,level-up,28,1001
476,157,level-up,31,1001
476,414,level-up,37,1001
476,156,level-up,43,1001
476,408,level-up,49,1001
476,435,level-up,55,1001
476,444,level-up,61,1001
476,192,level-up,67,1001
476,199,level-up,73,1001
476,201,level-up,79,1001
476,457,level-up,85,1001
477,7,level-up,1,1001
477,8,level-up,1,1001
477,9,level-up,1,1001
477,20,level-up,1,1001
477,43,level-up,1,1001
477,50,level-up,1,1001
477,101,level-up,1,1001
477,356,level-up,1,1001
477,193,level-up,9,1001
477,310,level-up,14,1001
477,109,level-up,17,1001
477,425,level-up,22,1001
477,228,level-up,25,1001
477,174,level-up,30,1001
477,261,level-up,33,1001
477,325,level-up,37,1001
477,506,level-up,42,1001
477,212,level-up,49,1001
477,371,level-up,58,1001
477,248,level-up,61,1001
477,271,level-up,61,1001
478,43,level-up,1,1001
478,104,level-up,1,1001
478,181,level-up,1,1001
478,310,level-up,1,1001
478,196,level-up,13,1001
478,109,level-up,19,1001
478,466,level-up,22,1001
478,358,level-up,28,1001
478,445,level-up,31,1001
478,58,level-up,37,1001
478,258,level-up,40,1001
478,59,level-up,51,1001
478,194,level-up,59,1001
479,84,level-up,1,1001
479,86,level-up,1,1001
479,109,level-up,1,1001
479,271,level-up,1,1001
479,310,level-up,1,1001
479,324,level-up,1,1001
479,253,level-up,8,1001
479,104,level-up,15,1001
479,351,level-up,22,1001
479,466,level-up,29,1001
479,164,level-up,36,1001
479,486,level-up,43,1001
479,506,level-up,50,1001
479,268,level-up,57,1001
479,435,level-up,64,1001
494,93,level-up,1,1001
494,98,level-up,1,1001
494,116,level-up,1,1001
494,510,level-up,1,1001
494,545,level-up,1,1001
494,557,level-up,1,1001
494,558,level-up,1,1001
494,559,level-up,1,1001
494,203,level-up,9,1001
494,29,level-up,17,1001
494,488,level-up,25,1001
494,179,level-up,33,1001
494,481,level-up,41,1001
494,428,level-up,49,1001
494,517,level-up,57,1001
494,38,level-up,65,1001
494,394,level-up,73,1001
494,515,level-up,81,1001
494,500,level-up,89,1001
494,315,level-up,97,1001
496,22,level-up,1,1001
496,33,level-up,1,1001
496,35,level-up,1,1001
496,43,level-up,1,1001
496,74,level-up,13,1001
496,536,level-up,16,1001
496,239,level-up,17,1001
496,73,level-up,20,1001
496,428,level-up,24,1001
496,21,level-up,28,1001
496,348,level-up,32,1001
496,489,level-up,36,1001
496,202,level-up,40,1001
496,378,level-up,44,1001
496,380,level-up,48,1001
496,437,level-up,52,1001
497,22,level-up,1,1001
497,33,level-up,1,1001
497,35,level-up,1,1001
497,43,level-up,1,1001
497,74,level-up,13,1001
497,536,level-up,16,1001
497,239,level-up,17,1001
497,73,level-up,20,1001
497,428,level-up,24,1001
497,21,level-up,28,1001
497,348,level-up,32,1001
497,225,level-up,36,1001
497,489,level-up,38,1001
497,231,level-up,44,1001
497,406,level-up,50,1001
497,438,level-up,56,1001
497,200,level-up,62,1001
497,243,level-up,68,1001
497,437,level-up,74,1001
499,33,level-up,1,1001
499,39,level-up,1,1001
499,52,level-up,1,1001
499,316,level-up,1,1001
499,111,level-up,13,1001
499,488,level-up,15,1001
499,222,level-up,17,1001
499,292,level-up,20,1001
499,205,level-up,23,1001
499,389,level-up,28,1001
499,535,level-up,31,1001
499,523,level-up,34,1001
499,372,level-up,36,1001
499,53,level-up,39,1001
499,89,level-up,42,1001
499,457,level-up,44,1001
499,46,level-up,47,1001
499,394,level-up,52,1001
500,7,level-up,1,1001
500,9,level-up,1,1001
500,33,level-up,1,1001
500,39,level-up,1,1001
500,52,level-up,1,1001
500,264,level-up,1,1001
500,276,level-up,1,1001
500,316,level-up,1,1001
500,359,level-up,1,1001
500,111,level-up,13,1001
500,488,level-up,15,1001
500,222,level-up,17,1001
500,292,level-up,20,1001
500,205,level-up,23,1001
500,389,level-up,28,1001
500,535,level-up,31,1001
500,523,level-up,34,1001
500,372,level-up,38,1001
500,53,level-up,43,1001
500,89,level-up,47,1001
500,457,level-up,50,1001
500,46,level-up,55,1001
500,394,level-up,62,1001
502,33,level-up,1,1001
502,39,level-up,1,1001
502,55,level-up,1,1001
502,346,level-up,1,1001
502,116,level-up,13,1001
502,2,level-up,17,1001
502,534,level-up,17,1001
502,210,level-up,20,1001
502,352,level-up,25,1001
502,279,level-up,28,1001
502,453,level-up,33,1001
502,227,level-up,36,1001
502,401,level-up,41,1001
502,514,level-up,44,1001
502,14,level-up,49,1001
502,56,level-up,52,1001
502,370,level-up,55,1001
503,33,level-up,1,1001
503,39,level-up,1,1001
503,55,level-up,1,1001
503,224,level-up,1,1001
503,346,level-up,1,1001
503,548,level-up,1,1001
503,116,level-up,13,1001
503,2,level-up,17,1001
503,534,level-up,17,1001
503,210,level-up,20,1001
503,352,level-up,25,1001
503,279,level-up,28,1001
503,453,level-up,33,1001
503,163,level-up,36,1001
503,533,level-up,36,1001
503,227,level-up,38,1001
503,401,level-up,45,1001
503,514,level-up,50,1001
503,14,level-up,57,1001
503,56,level-up,62,1001
503,370,level-up,69,1001
503,504,level-up,76,1001
504,33,level-up,1,1001
504,43,level-up,3,1001
504,44,level-up,6,1001
504,117,level-up,8,1001
504,197,level-up,11,1001
504,28,level-up,13,1001
504,242,level-up,16,1001
504,95,level-up,18,1001
504,162,level-up,21,1001
504,495,level-up,23,1001
504,526,level-up,26,1001
504,158,level-up,28,1001
504,212,level-up,31,1001
504,226,level-up,33,1001
504,21,level-up,36,1001
504,428,level-up,39,1001
505,33,level-up,1,1001
505,43,level-up,1,1001
505,44,level-up,1,1001
505,67,level-up,1,1001
505,117,level-up,8,1001
505,197,level-up,11,1001
505,28,level-up,13,1001
505,242,level-up,16,1001
505,95,level-up,18,1001
505,109,level-up,20,1001
505,162,level-up,22,1001
505,495,level-up,25,1001
505,244,level-up,29,1001
505,158,level-up,32,1001
505,212,level-up,36,1001
505,226,level-up,39,1001
505,21,level-up,43,1001
505,428,level-up,46,1001
509,10,level-up,1,1001
509,45,level-up,3,1001
509,274,level-up,6,1001
509,185,level-up,8,1001
509,28,level-up,10,1001
509,154,level-up,12,1001
509,228,level-up,15,1001
509,400,level-up,17,1001
509,259,level-up,19,1001
509,252,level-up,21,1001
509,468,level-up,24,1001
509,372,level-up,28,1001
509,163,level-up,30,1001
509,445,level-up,33,1001
509,492,level-up,37,1001
509,289,level-up,39,1001
509,417,level-up,42,1001
509,389,level-up,46,1001
509,399,level-up,50,1001
510,10,level-up,1,1001
510,28,level-up,1,1001
510,45,level-up,1,1001
510,274,level-up,1,1001
510,185,level-up,8,1001
510,154,level-up,12,1001
510,228,level-up,15,1001
510,400,level-up,17,1001
510,259,level-up,19,1001
510,252,level-up,22,1001
510,468,level-up,26,1001
510,372,level-up,31,1001
510,163,level-up,34,1001
510,269,level-up,38,1001
510,492,level-up,43,1001
510,289,level-up,47,1001
510,417,level-up,50,1001
510,389,level-up,55,1001
510,399,level-up,60,1001
511,10,level-up,1,1001
511,43,level-up,6,1001
511,22,level-up,8,1001
511,468,level-up,10,1001
511,512,level-up,12,1001
511,345,level-up,14,1001
511,122,level-up,16,1001
511,73,level-up,18,1001
511,402,level-up,20,1001
511,259,level-up,22,1001
511,242,level-up,24,1001
511,374,level-up,26,1001
511,363,level-up,28,1001
511,520,level-up,30,1001
511,67,level-up,32,1001
511,417,level-up,34,1001
511,320,level-up,36,1001
511,438,level-up,38,1001
511,437,level-up,40,1001
511,338,level-up,42,1001
511,226,level-up,46,1001
512,43,level-up,1,1001
512,67,level-up,1,1001
512,122,level-up,1,1001
512,154,level-up,1,1001
512,402,level-up,1,1001
512,417,level-up,1,1001
512,437,level-up,49,1001
513,10,level-up,1,1001
513,43,level-up,6,1001
513,510,level-up,8,1001
513,468,level-up,10,1001
513,512,level-up,12,1001
513,481,level-up,14,1001
513,122,level-up,16,1001
513,281,level-up,18,1001
513,436,level-up,20,1001
513,259,level-up,22,1001
513,242,level-up,24,1001
513,374,level-up,26,1001
513,363,level-up,28,1001
513,519,level-up,30,1001
513,67,level-up,32,1001
513,417,level-up,34,1001
513,214,level-up,36,1001
513,126,level-up,38,1001
513,315,level-up,40,1001
513,307,level-up,42,1001
513,226,level-up,46,1001
514,43,level-up,1,1001
514,67,level-up,1,1001
514,122,level-up,1,1001
514,154,level-up,1,1001
514,417,level-up,1,1001
514,481,level-up,1,1001
514,315,level-up,49,1001
515,10,level-up,1,1001
515,43,level-up,6,1001
515,55,level-up,8,1001
515,468,level-up,10,1001
515,512,level-up,12,1001
515,352,level-up,14,1001
515,122,level-up,16,1001
515,321,level-up,18,1001
515,503,level-up,20,1001
515,259,level-up,22,1001
515,242,level-up,24,1001
515,374,level-up,26,1001
515,363,level-up,28,1001
515,518,level-up,30,1001
515,67,level-up,32,1001
515,417,level-up,34,1001
515,272,level-up,36,1001
515,56,level-up,38,1001
515,323,level-up,40,1001
515,308,level-up,42,1001
515,226,level-up,46,1001
516,43,level-up,1,1001
516,67,level-up,1,1001
516,122,level-up,1,1001
516,154,level-up,1,1001
516,417,level-up,1,1001
516,503,level-up,1,1001
516,323,level-up,49,1001
517,111,level-up,1,1001
517,149,level-up,1,1001
517,381,level-up,5,1001
517,281,level-up,7,1001
517,60,level-up,11,1001
517,286,level-up,13,1001
517,236,level-up,17,1001
517,95,level-up,19,1001
517,226,level-up,21,1001
517,428,level-up,23,1001
517,485,level-up,25,1001
517,473,level-up,27,1001
517,171,level-up,29,1001
517,248,level-up,31,1001
517,347,level-up,35,1001
517,94,level-up,37,1001
517,138,level-up,41,1001
517,477,level-up,43,1001
517,500,level-up,47,1001
518,60,level-up,1,1001
518,95,level-up,1,1001
518,111,level-up,1,1001
518,381,level-up,1,1001
518,94,level-up,39,1001
519,16,level-up,1,1001
519,45,level-up,4,1001
519,43,level-up,8,1001
519,129,level-up,11,1001
519,314,level-up,15,1001
519,355,level-up,18,1001
519,197,level-up,22,1001
519,269,level-up,25,1001
519,403,level-up,29,1001
519,304,level-up,32,1001
519,297,level-up,36,1001
519,207,level-up,39,1001
519,263,level-up,43,1001
519,366,level-up,46,1001
519,542,level-up,50,1001
520,16,level-up,1,1001
520,43,level-up,1,1001
520,45,level-up,1,1001
520,98,level-up,1,1001
520,129,level-up,11,1001
520,314,level-up,15,1001
520,355,level-up,18,1001
520,197,level-up,23,1001
520,269,level-up,27,1001
520,403,level-up,32,1001
520,304,level-up,36,1001
520,297,level-up,41,1001
520,207,level-up,45,1001
520,263,level-up,50,1001
520,366,level-up,54,1001
520,542,level-up,59,1001
521,16,level-up,1,1001
521,43,level-up,1,1001
521,45,level-up,1,1001
521,95,level-up,1,1001
521,98,level-up,1,1001
521,234,level-up,1,1001
521,257,level-up,1,1001
521,318,level-up,1,1001
521,466,level-up,1,1001
521,129,level-up,11,1001
521,314,level-up,15,1001
521,355,level-up,18,1001
521,197,level-up,23,1001
521,269,level-up,27,1001
521,403,level-up,33,1001
521,304,level-up,38,1001
521,297,level-up,44,1001
521,207,level-up,49,1001
521,263,level-up,55,1001
521,366,level-up,60,1001
521,542,level-up,66,1001
522,98,level-up,1,1001
522,39,level-up,4,1001
522,268,level-up,8,1001
522,351,level-up,11,1001
522,24,level-up,13,1001
522,86,level-up,15,1001
522,488,level-up,18,1001
522,228,level-up,22,1001
522,209,level-up,25,1001
522,23,level-up,29,1001
522,435,level-up,32,1001
522,97,level-up,36,1001
522,528,level-up,39,1001
522,37,level-up,43,1001
522,344,level-up,47,1001
523,39,level-up,1,1001
523,86,level-up,1,1001
523,98,level-up,1,1001
523,268,level-up,1,1001
523,351,level-up,11,1001
523,24,level-up,13,1001
523,488,level-up,18,1001
523,228,level-up,22,1001
523,209,level-up,25,1001
523,23,level-up,31,1001
523,435,level-up,36,1001
523,97,level-up,42,1001
523,528,level-up,47,1001
523,37,level-up,53,1001
523,344,level-up,58,1001
524,33,level-up,1,1001
524,106,level-up,4,1001
524,28,level-up,7,1001
524,29,level-up,10,1001
524,222,level-up,12,1001
524,350,level-up,14,1001
524,189,level-up,17,1001
524,334,level-up,20,1001
524,479,level-up,23,1001
524,157,level-up,27,1001
524,446,level-up,30,1001
524,201,level-up,33,1001
524,444,level-up,36,1001
524,153,level-up,40,1001
525,28,level-up,1,1001
525,29,level-up,1,1001
525,33,level-up,1,1001
525,106,level-up,1,1001
525,222,level-up,12,1001
525,350,level-up,14,1001
525,189,level-up,17,1001
525,334,level-up,20,1001
525,479,level-up,23,1001
525,408,level-up,25,1001
525,157,level-up,30,1001
525,446,level-up,36,1001
525,201,level-up,42,1001
525,444,level-up,48,1001
525,153,level-up,55,1001
526,28,level-up,1,1001
526,29,level-up,1,1001
526,33,level-up,1,1001
526,106,level-up,1,1001
526,356,level-up,1,1001
526,484,level-up,1,1001
526,222,level-up,12,1001
526,350,level-up,14,1001
526,189,level-up,17,1001
526,334,level-up,20,1001
526,479,level-up,23,1001
526,408,level-up,25,1001
526,157,level-up,30,1001
526,446,level-up,36,1001
526,201,level-up,42,1001
526,444,level-up,48,1001
526,153,level-up,55,1001
527,93,level-up,1,1001
527,316,level-up,4,1001
527,16,level-up,8,1001
527,372,level-up,12,1001
527,531,level-up,15,1001
527,286,level-up,19,1001
527,314,level-up,21,1001
527,213,level-up,25,1001
527,133,level-up,29,1001
527,347,level-up,29,1001
527,403,level-up,32,1001
527,248,level-up,36,1001
527,94,level-up,41,1001
527,283,level-up,47,1001
527,500,level-up,52,1001
528,16,level-up,1,1001
528,93,level-up,1,1001
528,316,level-up,1,1001
528,355,level-up,1,1001
528,372,level-up,1,1001
528,531,level-up,15,1001
528,286,level-up,19,1001
528,314,level-up,21,1001
528,213,level-up,25,1001
528,133,level-up,29,1001
528,347,level-up,29,1001
528,403,level-up,32,1001
528,248,level-up,36,1001
528,94,level-up,41,1001
528,283,level-up,47,1001
528,500,level-up,52,1001
530,10,level-up,1,1001
530,189,level-up,1,1001
530,229,level-up,1,1001
530,300,level-up,1,1001
530,442,level-up,1,1001
530,154,level-up,12,1001
530,232,level-up,15,1001
530,91,level-up,19,1001
530,468,level-up,22,1001
530,163,level-up,26,1001
530,157,level-up,29,1001
530,32,level-up,31,1001
530,89,level-up,36,1001
530,14,level-up,42,1001
530,201,level-up,49,1001
530,529,level-up,55,1001
530,90,level-up,62,1001
531,1,level-up,1,1001
531,45,level-up,1,1001
531,215,level-up,1,1001
531,227,level-up,1,1001
531,270,level-up,1,1001
531,281,level-up,1,1001
531,287,level-up,5,1001
531,3,level-up,10,1001
531,213,level-up,15,1001
531,290,level-up,20,1001
531,494,level-up,25,1001
531,36,level-up,30,1001
531,505,level-up,35,1001
531,495,level-up,40,1001
531,493,level-up,45,1001
531,38,level-up,50,1001
531,387,level-up,55,1001
531,361,level-up,60,1001
531,273,level-up,65,1001
531,356,level-up,70,1001
532,1,level-up,1,1001
532,43,level-up,1,1001
532,116,level-up,4,1001
532,117,level-up,8,1001
532,67,level-up,12,1001
532,88,level-up,16,1001
532,358,level-up,20,1001
532,498,level-up,24,1001
532,339,level-up,28,1001
532,157,level-up,31,1001
532,223,level-up,34,1001
532,184,level-up,37,1001
532,359,level-up,40,1001
532,444,level-up,43,1001
532,264,level-up,46,1001
532,276,level-up,49,1001
532,409,level-up,53,1001
533,1,level-up,1,1001
533,43,level-up,1,1001
533,116,level-up,1,1001
533,117,level-up,1,1001
533,67,level-up,12,1001
533,88,level-up,16,1001
533,358,level-up,20,1001
533,498,level-up,24,1001
533,339,level-up,29,1001
533,157,level-up,33,1001
533,223,level-up,37,1001
533,184,level-up,41,1001
533,359,level-up,45,1001
533,444,level-up,49,1001
533,264,level-up,53,1001
533,276,level-up,57,1001
533,409,level-up,61,1001
534,1,level-up,1,1001
534,7,level-up,1,1001
534,8,level-up,1,1001
534,9,level-up,1,1001
534,43,level-up,1,1001
534,116,level-up,1,1001
534,117,level-up,1,1001
534,183,level-up,1,1001
534,67,level-up,12,1001
534,88,level-up,16,1001
534,358,level-up,20,1001
534,498,level-up,24,1001
534,339,level-up,29,1001
534,157,level-up,33,1001
534,223,level-up,37,1001
534,184,level-up,41,1001
534,359,level-up,45,1001
534,444,level-up,49,1001
534,264,level-up,53,1001
534,276,level-up,57,1001
534,409,level-up,61,1001
535,45,level-up,1,1001
535,145,level-up,1,1001
535,48,level-up,5,1001
535,496,level-up,9,1001
535,61,level-up,12,1001
535,341,level-up,16,1001
535,392,level-up,20,1001
535,253,level-up,23,1001
535,330,level-up,27,1001
535,240,level-up,31,1001
535,175,level-up,34,1001
535,497,level-up,38,1001
535,56,level-up,42,1001
535,304,level-up,45,1001
535,414,level-up,48,1001
536,45,level-up,1,1001
536,48,level-up,1,1001
536,145,level-up,1,1001
536,496,level-up,1,1001
536,61,level-up,12,1001
536,341,level-up,16,1001
536,392,level-up,20,1001
536,253,level-up,23,1001
536,330,level-up,28,1001
536,240,level-up,33,1001
536,175,level-up,37,1001
536,497,level-up,42,1001
536,56,level-up,47,1001
536,304,level-up,51,1001
536,414,level-up,55,1001
537,8,level-up,1,1001
537,45,level-up,1,1001
537,48,level-up,1,1001
537,145,level-up,1,1001
537,441,level-up,1,1001
537,496,level-up,1,1001
537,61,level-up,12,1001
537,341,level-up,16,1001
537,392,level-up,20,1001
537,253,level-up,23,1001
537,330,level-up,28,1001
537,240,level-up,33,1001
537,51,level-up,36,1001
537,175,level-up,39,1001
537,409,level-up,44,1001
537,497,level-up,49,1001
537,56,level-up,53,1001
537,304,level-up,59,1001
537,414,level-up,64,1001
538,7,level-up,1,1001
538,8,level-up,1,1001
538,9,level-up,1,1001
538,20,level-up,1,1001
538,43,level-up,1,1001
538,117,level-up,5,1001
538,116,level-up,9,1001
538,69,level-up,13,1001
538,233,level-up,17,1001
538,279,level-up,21,1001
538,480,level-up,25,1001
538,34,level-up,29,1001
538,339,level-up,33,1001
538,509,level-up,37,1001
538,203,level-up,41,1001
538,469,level-up,45,1001
538,276,level-up,49,1001
538,179,level-up,53,1001
538,68,level-up,57,1001
539,7,level-up,1,1001
539,8,level-up,1,1001
539,9,level-up,1,1001
539,43,level-up,1,1001
539,249,level-up,1,1001
539,117,level-up,5,1001
539,116,level-up,9,1001
539,24,level-up,13,1001
539,490,level-up,17,1001
539,68,level-up,21,1001
539,2,level-up,25,1001
539,280,level-up,29,1001
539,339,level-up,33,1001
539,514,level-up,37,1001
539,203,level-up,41,1001
539,501,level-up,45,1001
539,370,level-up,49,1001
539,179,level-up,53,1001
539,67,level-up,57,1001
541,33,level-up,1,1001
541,75,level-up,1,1001
541,81,level-up,1,1001
541,320,level-up,1,1001
541,450,level-up,1,1001
541,182,level-up,20,1001
541,235,level-up,20,1001
542,33,level-up,1,1001
542,75,level-up,1,1001
542,81,level-up,1,1001
542,206,level-up,1,1001
542,450,level-up,1,1001
542,522,level-up,22,1001
542,103,level-up,25,1001
542,163,level-up,29,1001
542,270,level-up,32,1001
542,348,level-up,36,1001
542,404,level-up,39,1001
542,494,level-up,43,1001
542,14,level-up,46,1001
542,437,level-up,50,1001
542,382,level-up,54,1001
542,97,level-up,58,1001
543,111,level-up,1,1001
543,205,level-up,1,1001
543,40,level-up,5,1001
543,103,level-up,8,1001
543,228,level-up,12,1001
543,182,level-up,15,1001
543,41,level-up,17,1001
543,342,level-up,19,1001
543,450,level-up,22,1001
543,474,level-up,26,1001
543,97,level-up,29,1001
543,537,level-up,33,1001
543,92,level-up,36,1001
543,431,level-up,40,1001
543,38,level-up,43,1001
544,40,level-up,1,1001
544,103,level-up,1,1001
544,111,level-up,1,1001
544,205,level-up,1,1001
544,228,level-up,12,1001
544,182,level-up,15,1001
544,41,level-up,17,1001
544,342,level-up,19,1001
544,334,level-up,22,1001
544,450,level-up,23,1001
544,474,level-up,28,1001
544,97,level-up,32,1001
544,537,level-up,37,1001
544,92,level-up,41,1001
544,431,level-up,46,1001
544,38,level-up,50,1001
545,40,level-up,1,1001
545,103,level-up,1,1001
545,111,level-up,1,1001
545,191,level-up,1,1001
545,205,level-up,1,1001
545,224,level-up,1,1001
545,390,level-up,1,1001
545,228,level-up,12,1001
545,182,level-up,15,1001
545,41,level-up,17,1001
545,342,level-up,19,1001
545,450,level-up,23,1001
545,474,level-up,28,1001
545,226,level-up,30,1001
545,97,level-up,33,1001
545,537,level-up,39,1001
545,92,level-up,44,1001
545,431,level-up,50,1001
545,38,level-up,55,1001
545,276,level-up,61,1001
547,72,level-up,1,1001
547,73,level-up,1,1001
547,74,level-up,1,1001
547,178,level-up,1,1001
547,227,level-up,1,1001
547,321,level-up,1,1001
547,415,level-up,1,1001
547,16,level-up,10,1001
547,366,level-up,28,1001
547,542,level-up,46,1001
547,320,level-up,64,1001
548,71,level-up,1,1001
548,74,level-up,4,1001
548,73,level-up,8,1001
548,79,level-up,10,1001
548,72,level-up,13,1001
548,326,level-up,15,1001
548,235,level-up,17,1001
548,345,level-up,19,1001
548,78,level-up,22,1001
548,202,level-up,26,1001
548,312,level-up,28,1001
548,270,level-up,31,1001
548,412,level-up,35,1001
548,494,level-up,37,1001
548,241,level-up,40,1001
548,495,level-up,44,1001
548,437,level-up,46,1001
549,72,level-up,1,1001
549,73,level-up,1,1001
549,74,level-up,1,1001
549,204,level-up,1,1001
549,230,level-up,1,1001
549,235,level-up,1,1001
549,275,level-up,1,1001
549,298,level-up,10,1001
549,483,level-up,28,1001
549,80,level-up,46,1001
549,414,level-up,64,1001
550,33,level-up,1,1001
550,55,level-up,1,1001
550,279,level-up,1,1001
550,253,level-up,4,1001
550,29,level-up,7,1001
550,44,level-up,10,1001
550,453,level-up,13,1001
550,498,level-up,16,1001
550,36,level-up,20,1001
550,242,level-up,24,1001
550,401,level-up,28,1001
550,487,level-up,32,1001
550,38,level-up,36,1001
550,184,level-up,41,1001
550,175,level-up,46,1001
550,515,level-up,51,1001
550,37,level-up,56,1001
550,162,level-up,61,1001
551,43,level-up,1,1001
551,99,level-up,1,1001
551,44,level-up,4,1001
551,28,level-up,7,1001
551,259,level-up,10,1001
551,328,level-up,13,1001
551,372,level-up,16,1001
551,189,level-up,19,1001
551,373,level-up,22,1001
551,207,level-up,25,1001
551,242,level-up,28,1001
551,91,level-up,31,1001
551,184,level-up,34,1001
551,492,level-up,37,1001
551,201,level-up,40,1001
551,89,level-up,43,1001
551,37,level-up,46,1001
551,389,level-up,49,1001
552,28,level-up,1,1001
552,43,level-up,1,1001
552,44,level-up,1,1001
552,99,level-up,1,1001
552,259,level-up,10,1001
552,328,level-up,13,1001
552,372,level-up,16,1001
552,189,level-up,19,1001
552,373,level-up,22,1001
552,207,level-up,25,1001
552,242,level-up,28,1001
552,91,level-up,32,1001
552,184,level-up,36,1001
552,492,level-up,40,1001
552,201,level-up,44,1001
552,89,level-up,48,1001
552,37,level-up,52,1001
552,389,level-up,56,1001
553,28,level-up,1,1001
553,43,level-up,1,1001
553,44,level-up,1,1001
553,99,level-up,1,1001
553,422,level-up,1,1001
553,424,level-up,1,1001
553,259,level-up,10,1001
553,328,level-up,13,1001
553,372,level-up,16,1001
553,189,level-up,19,1001
553,373,level-up,22,1001
553,207,level-up,25,1001
553,242,level-up,28,1001
553,91,level-up,32,1001
553,184,level-up,36,1001
553,492,level-up,42,1001
553,201,level-up,48,1001
553,89,level-up,54,1001
553,200,level-up,60,1001
553,389,level-up,66,1001
554,33,level-up,1,1001
554,281,level-up,1,1001
554,205,level-up,3,1001
554,510,level-up,6,1001
554,99,level-up,9,1001
554,424,level-up,11,1001
554,29,level-up,14,1001
554,253,level-up,17,1001
554,263,level-up,19,1001
554,7,level-up,22,1001
554,526,level-up,25,1001
554,37,level-up,27,1001
554,187,level-up,30,1001
554,394,level-up,33,1001
554,269,level-up,35,1001
554,276,level-up,39,1001
554,315,level-up,42,1001
555,33,level-up,1,1001
555,99,level-up,1,1001
555,205,level-up,1,1001
555,281,level-up,1,1001
555,510,level-up,1,1001
555,424,level-up,11,1001
555,29,level-up,14,1001
555,207,level-up,17,1001
555,263,level-up,19,1001
555,7,level-up,22,1001
555,526,level-up,25,1001
555,37,level-up,27,1001
555,187,level-up,30,1001
555,394,level-up,33,1001
555,359,level-up,35,1001
555,269,level-up,39,1001
555,276,level-up,47,1001
555,315,level-up,54,1001
555,264,level-up,61,1001
556,64,level-up,1,1001
556,71,level-up,1,1001
556,230,level-up,3,1001
556,74,level-up,6,1001
556,42,level-up,10,1001
556,72,level-up,13,1001
556,235,level-up,15,1001
556,178,level-up,18,1001
556,302,level-up,22,1001
556,191,level-up,24,1001
556,202,level-up,26,1001
556,367,level-up,29,1001
556,275,level-up,33,1001
556,320,level-up,35,1001
556,80,level-up,38,1001
556,389,level-up,42,1001
556,241,level-up,45,1001
556,340,level-up,47,1001
556,76,level-up,50,1001
556,452,level-up,53,1001
556,538,level-up,55,1001
556,495,level-up,57,1001
557,210,level-up,1,1001
557,350,level-up,5,1001
557,110,level-up,7,1001
557,28,level-up,11,1001
557,185,level-up,13,1001
557,479,level-up,17,1001
557,397,level-up,19,1001
557,450,level-up,23,1001
557,446,level-up,24,1001
557,157,level-up,29,1001
557,163,level-up,31,1001
557,400,level-up,33,1001
557,404,level-up,35,1001
557,504,level-up,37,1001
557,175,level-up,41,1001
557,439,level-up,43,1001
558,28,level-up,1,1001
558,110,level-up,1,1001
558,350,level-up,1,1001
558,504,level-up,1,1001
558,185,level-up,13,1001
558,479,level-up,17,1001
558,397,level-up,19,1001
558,450,level-up,23,1001
558,446,level-up,24,1001
558,157,level-up,29,1001
558,163,level-up,31,1001
558,400,level-up,33,1001
558,404,level-up,38,1001
558,175,level-up,50,1001
558,439,level-up,55,1001
559,43,level-up,1,1001
559,67,level-up,1,1001
559,28,level-up,5,1001
559,185,level-up,9,1001
559,29,level-up,12,1001
559,207,level-up,16,1001
559,280,level-up,20,1001
559,371,level-up,23,1001
559,428,level-up,25,1001
559,498,level-up,27,1001
559,136,level-up,31,1001
559,184,level-up,34,1001
559,242,level-up,38,1001
559,263,level-up,42,1001
559,431,level-up,45,1001
559,264,level-up,49,1001
559,457,level-up,53,1001
559,349,level-up,57,1001
560,7,level-up,1,1001
560,8,level-up,1,1001
560,9,level-up,1,1001
560,28,level-up,1,1001
560,43,level-up,1,1001
560,67,level-up,1,1001
560,185,level-up,1,1001
560,409,level-up,1,1001
560,29,level-up,12,1001
560,207,level-up,16,1001
560,280,level-up,20,1001
560,371,level-up,23,1001
560,428,level-up,25,1001
560,498,level-up,27,1001
560,136,level-up,31,1001
560,184,level-up,34,1001
560,242,level-up,39,1001
560,263,level-up,45,1001
560,389,level-up,51,1001
560,264,level-up,58,1001
560,457,level-up,65,1001
560,349,level-up,72,1001
561,16,level-up,1,1001
561,357,level-up,1,1001
561,95,level-up,4,1001
561,149,level-up,8,1001
561,366,level-up,11,1001
561,18,level-up,14,1001
561,60,level-up,18,1001
561,314,level-up,21,1001
561,113,level-up,24,1001
561,355,level-up,26,1001
561,115,level-up,28,1001
561,485,level-up,31,1001
561,119,level-up,34,1001
561,375,level-up,36,1001
561,356,level-up,38,1001
561,403,level-up,41,1001
561,94,level-up,44,1001
561,322,level-up,48,1001
561,143,level-up,51,1001
561,500,level-up,54,1001
561,542,level-up,57,1001
562,182,level-up,1,1001
562,310,level-up,1,1001
562,50,level-up,5,1001
562,114,level-up,9,1001
562,101,level-up,13,1001
562,506,level-up,17,1001
562,261,level-up,21,1001
562,220,level-up,23,1001
562,466,level-up,25,1001
562,417,level-up,27,1001
562,174,level-up,29,1001
