encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_HIKER_LORENZO,LORENZO,TRAINER_CLASS_HIKER,188,,,,TRAINER_PIC_HIKER,,platinum_trainer_index=455; source=res/trainers/data/hiker_lorenzo.json; map_refs=wayward_cave_1f; matched_map=wayward_cave_1f,9,5,
TRAINER_PICNICKER_KARINA,KARINA,TRAINER_CLASS_PICNICKER,182,,,,TRAINER_PIC_PICNICKER,,platinum_trainer_index=456; source=res/trainers/data/picnicker_karina.json; map_refs=route_205_south; matched_map=route_205_south,9,5,
TRAINER_PICNICKER_SUMMER,SUMMER,TRAINER_CLASS_PICNICKER,216,,,,TRAINER_PIC_PICNICKER,,platinum_trainer_index=457; source=res/trainers/data/picnicker_summer.json; map_refs=iron_island_b1f_right_room; matched_map=iron_island_b1f_right_room,9,5,
TRAINER_PICNICKER_TORI,TORI,TRAINER_CLASS_PICNICKER,188,,,,TRAINER_PIC_PICNICKER,,platinum_trainer_index=458; source=res/trainers/data/picnicker_tori.json; map_refs=wayward_cave_1f; matched_map=wayward_cave_1f,9,5,
TRAINER_PICNICKER_ANA,ANA,TRAINER_CLASS_PICNICKER,188,,,,TRAINER_PIC_PICNICKER,,platinum_trainer_index=459; source=res/trainers/data/picnicker_ana.json; map_refs=wayward_cave_1f; matched_map=wayward_cave_1f,9,5,
TRAINER_RIVAL_ROUTE_209_PIPLUP,CEDRIC,TRAINER_CLASS_RIVAL,192,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=470; source=res/trainers/data/rival_route_209_piplup.json; map_refs=route_209_gate_to_hearthome_city; matched_map=route_209_gate_to_hearthome_city,9,5,
TRAINER_RIVAL_ROUTE_209_TURTWIG,CEDRIC,TRAINER_CLASS_RIVAL,192,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=471; source=res/trainers/data/rival_route_209_turtwig.json; map_refs=route_209_gate_to_hearthome_city; matched_map=route_209_gate_to_hearthome_city,9,5,
TRAINER_RIVAL_ROUTE_209_CHIMCHAR,CEDRIC,TRAINER_CLASS_RIVAL,192,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=472; source=res/trainers/data/rival_route_209_chimchar.json; map_refs=route_209_gate_to_hearthome_city; matched_map=route_209_gate_to_hearthome_city,9,5,
TRAINER_RIVAL_PASTORIA_CITY_PIPLUP,CEDRIC,TRAINER_CLASS_RIVAL,199,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=473; source=res/trainers/data/rival_pastoria_city_piplup.json; map_refs=pastoria_city; matched_map=pastoria_city,9,5,
TRAINER_RIVAL_PASTORIA_CITY_TURTWIG,CEDRIC,TRAINER_CLASS_RIVAL,199,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=474; source=res/trainers/data/rival_pastoria_city_turtwig.json; map_refs=pastoria_city; matched_map=pastoria_city,9,5,
TRAINER_RIVAL_PASTORIA_CITY_CHIMCHAR,CEDRIC,TRAINER_CLASS_RIVAL,199,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=475; source=res/trainers/data/rival_pastoria_city_chimchar.json; map_refs=pastoria_city; matched_map=pastoria_city,9,5,
TRAINER_RIVAL_CANALAVE_CITY_PIPLUP,CEDRIC,TRAINER_CLASS_RIVAL,215,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=476; source=res/trainers/data/rival_canalave_city_piplup.json; map_refs=canalave_city; matched_map=canalave_city,9,5,
TRAINER_RIVAL_CANALAVE_CITY_TURTWIG,CEDRIC,TRAINER_CLASS_RIVAL,215,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=477; source=res/trainers/data/rival_canalave_city_turtwig.json; map_refs=canalave_city; matched_map=canalave_city,9,5,
TRAINER_RIVAL_CANALAVE_CITY_CHIMCHAR,CEDRIC,TRAINER_CLASS_RIVAL,215,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=478; source=res/trainers/data/rival_canalave_city_chimchar.json; map_refs=canalave_city; matched_map=canalave_city,9,5,
TRAINER_RIVAL_POKEMON_LEAGUE_PIPLUP,CEDRIC,TRAINER_CLASS_RIVAL,226,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=479; source=res/trainers/data/rival_pokemon_league_piplup.json; map_refs=pokemon_league_north_pokecenter_1f; matched_map=pokemon_league_north_pokecenter_1f,9,5,
TRAINER_RIVAL_POKEMON_LEAGUE_TURTWIG,CEDRIC,TRAINER_CLASS_RIVAL,226,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=480; source=res/trainers/data/rival_pokemon_league_turtwig.json; map_refs=pokemon_league_north_pokecenter_1f; matched_map=pokemon_league_north_pokecenter_1f,9,5,
TRAINER_RIVAL_POKEMON_LEAGUE_CHIMCHAR,CEDRIC,TRAINER_CLASS_RIVAL,226,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=481; source=res/trainers/data/rival_pokemon_league_chimchar.json; map_refs=pokemon_league_north_pokecenter_1f; matched_map=pokemon_league_north_pokecenter_1f,9,5,
TRAINER_SAILOR_ZACHARIAH,ZACHARIAH,TRAINER_CLASS_SAILOR,225,,,,TRAINER_PIC_SAILOR,,platinum_trainer_index=482; source=res/trainers/data/sailor_zachariah.json; map_refs=route_223; matched_map=route_223,9,5,
TRAINER_SAILOR_SAMSON,SAMSON,TRAINER_CLASS_SAILOR,199,,,,TRAINER_PIC_SAILOR,,platinum_trainer_index=483; source=res/trainers/data/sailor_samson.json; map_refs=pastoria_city_gym; matched_map=pastoria_city_gym,9,5,
TRAINER_SCIENTIST_SHAUN,SHAUN,TRAINER_CLASS_SCIENTIST,201,,,ITEM_X_ATTACK,TRAINER_PIC_SCIENTIST,,platinum_trainer_index=486; source=res/trainers/data/scientist_shaun.json; map_refs=route_212_south; matched_map=route_212_south,9,5,
TRAINER_NINJA_BOY_FABIAN,FABIAN,TRAINER_CLASS_NINJA_BOY,195,,,,TRAINER_PIC_NINJA_BOY,,platinum_trainer_index=488; source=res/trainers/data/ninja_boy_fabian.json; map_refs=route_210_south; matched_map=route_210_south,9,5,
TRAINER_NINJA_BOY_BRENNAN,BRENNAN,TRAINER_CLASS_NINJA_BOY,195,,,,TRAINER_PIC_NINJA_BOY,,platinum_trainer_index=489; source=res/trainers/data/ninja_boy_brennan.json; map_refs=route_210_south; matched_map=route_210_south,9,5,
TRAINER_NINJA_BOY_BRUCE,BRUCE,TRAINER_CLASS_NINJA_BOY,195,,,,TRAINER_PIC_NINJA_BOY,,platinum_trainer_index=490; source=res/trainers/data/ninja_boy_bruce.json; map_refs=route_210_south; matched_map=route_210_south,9,5,
TRAINER_BEAUTY_DEVON,DEVON,TRAINER_CLASS_BEAUTY,205,,,,TRAINER_PIC_BEAUTY,,platinum_trainer_index=491; source=res/trainers/data/beauty_devon.json; map_refs=route_214; matched_map=route_214,9,5,
TRAINER_BEAUTY_NICOLA,NICOLA,TRAINER_CLASS_BEAUTY,223,,,,TRAINER_PIC_BEAUTY,,platinum_trainer_index=492; source=res/trainers/data/beauty_nicola.json; map_refs=route_222; matched_map=route_222,9,5,
TRAINER_SWIMMER_CLAIRE,CLAIRE,TRAINER_CLASS_SWIMMER_FEMALE,211,,,,TRAINER_PIC_SWIMMER_FEMALE,,platinum_trainer_index=494; source=res/trainers/data/swimmer_claire.json; map_refs=route_220; matched_map=route_220,9,5,
TRAINER_YOUNGSTER_WAYNE,WAYNE,TRAINER_CLASS_YOUNGSTER,188,,,,TRAINER_PIC_YOUNGSTER,,platinum_trainer_index=496; source=res/trainers/data/youngster_wayne.json; map_refs=wayward_cave_1f; matched_map=wayward_cave_1f,9,5,
TRAINER_TUBER_JACKY,JACKY,TRAINER_CLASS_TUBER_MALE,199,,,,TRAINER_PIC_TUBER_MALE,,platinum_trainer_index=497; source=res/trainers/data/tuber_jacky.json; map_refs=pastoria_city_gym; matched_map=pastoria_city_gym,9,5,
TRAINER_TUBER_CAITLYN,CAITLYN,TRAINER_CLASS_TUBER_FEMALE,199,,,,TRAINER_PIC_TUBER_FEMALE,,platinum_trainer_index=498; source=res/trainers/data/tuber_caitlyn.json; map_refs=pastoria_city_gym; matched_map=pastoria_city_gym,9,5,
TRAINER_VETERAN_TERRELL,TERRELL,TRAINER_CLASS_VETERAN,48,,,,TRAINER_PIC_VETERAN,,platinum_trainer_index=499; source=res/trainers/data/veteran_terrell.json; map_refs=victory_road_1f_room_2; matched_map=victory_road_1f_room_2,9,5,
TRAINER_VETERAN_BRENDEN,BRENDEN,TRAINER_CLASS_VETERAN,48,,,,TRAINER_PIC_VETERAN,,platinum_trainer_index=500; source=res/trainers/data/veteran_brenden.json; map_refs=victory_road_1f_room_2; matched_map=victory_road_1f_room_2,9,5,
TRAINER_WORKER_NOEL,NOEL,TRAINER_CLASS_WORKER,216,,,,TRAINER_PIC_WORKER,,platinum_trainer_index=503; source=res/trainers/data/worker_noel.json; map_refs=iron_island_b2f_right_room; matched_map=iron_island_b2f_right_room,9,5,
TRAINER_WORKER_BRADEN,BRADEN,TRAINER_CLASS_WORKER,216,,,,TRAINER_PIC_WORKER,,platinum_trainer_index=504; source=res/trainers/data/worker_braden.json; map_refs=iron_island_b2f_right_room; matched_map=iron_island_b2f_right_room,9,5,
TRAINER_WORKER_BRENDON,BRENDON,TRAINER_CLASS_WORKER,216,,,,TRAINER_PIC_WORKER,,platinum_trainer_index=505; source=res/trainers/data/worker_brendon.json; map_refs=iron_island_b2f_left_room; matched_map=iron_island_b2f_left_room,9,5,
TRAINER_WORKER_QUENTIN,QUENTIN,TRAINER_CLASS_WORKER,216,,,,TRAINER_PIC_WORKER,,platinum_trainer_index=506; source=res/trainers/data/worker_quentin.json; map_refs=iron_island_b2f_left_room; matched_map=iron_island_b2f_left_room,9,5,
TRAINER_GALACTIC_GRUNT_MT_CORONET_3F_1,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,189,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=515; source=res/trainers/data/galactic_grunt_mt_coronet_3f_1.json; map_refs=mt_coronet_3f; matched_map=mt_coronet_3f,9,5,
TRAINER_GALACTIC_GRUNT_MT_CORONET_4F_1,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,189,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=516; source=res/trainers/data/galactic_grunt_mt_coronet_4f_1.json; map_refs=mt_coronet_4f_rooms_1_and_2; matched_map=mt_coronet_4f_rooms_1_and_2,9,5,
TRAINER_GALACTIC_GRUNT_MT_CORONET_4F_2,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,189,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=517; source=res/trainers/data/galactic_grunt_mt_coronet_4f_2.json; map_refs=mt_coronet_4f_rooms_1_and_2; matched_map=mt_coronet_4f_rooms_1_and_2,9,5,
TRAINER_GALACTIC_GRUNT_MT_CORONET_TUNNEL_ROOM_1,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,189,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=518; source=res/trainers/data/galactic_grunt_mt_coronet_tunnel_room_1.json; map_refs=mt_coronet_1f_tunnel_room; matched_map=mt_coronet_1f_tunnel_room,9,5,
TRAINER_GALACTIC_GRUNT_MT_CORONET_TUNNEL_ROOM_2,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,189,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=519; source=res/trainers/data/galactic_grunt_mt_coronet_tunnel_room_2.json; map_refs=mt_coronet_1f_tunnel_room; matched_map=mt_coronet_1f_tunnel_room,9,5,
TRAINER_GALACTIC_GRUNT_MT_CORONET_5F_1,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,189,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=520; source=res/trainers/data/galactic_grunt_mt_coronet_5f_1.json; map_refs=mt_coronet_5f; matched_map=mt_coronet_5f,9,5,
TRAINER_GALACTIC_GRUNT_SPEAR_PILLAR_1,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,189,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=521; source=res/trainers/data/galactic_grunt_spear_pillar_1.json; map_refs=spear_pillar; matched_map=spear_pillar,9,5,
TRAINER_GALACTIC_GRUNT_MT_CORONET_3F_2,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_FEMALE,189,,,,TRAINER_PIC_GALACTIC_GRUNT_FEMALE,,platinum_trainer_index=523; source=res/trainers/data/galactic_grunt_mt_coronet_3f_2.json; map_refs=mt_coronet_3f; matched_map=mt_coronet_3f,9,5,
TRAINER_GALACTIC_GRUNT_MT_CORONET_TUNNEL_ROOM_3,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_FEMALE,189,,,,TRAINER_PIC_GALACTIC_GRUNT_FEMALE,,platinum_trainer_index=524; source=res/trainers/data/galactic_grunt_mt_coronet_tunnel_room_3.json; map_refs=mt_coronet_1f_tunnel_room; matched_map=mt_coronet_1f_tunnel_room,9,5,
TRAINER_GALACTIC_GRUNT_MT_CORONET_5F_2,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_FEMALE,189,,,,TRAINER_PIC_GALACTIC_GRUNT_FEMALE,,platinum_trainer_index=525; source=res/trainers/data/galactic_grunt_mt_coronet_5f_2.json; map_refs=mt_coronet_5f; matched_map=mt_coronet_5f,9,5,
TRAINER_GALACTIC_GRUNT_MT_CORONET_6F,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_FEMALE,189,,,,TRAINER_PIC_GALACTIC_GRUNT_FEMALE,,platinum_trainer_index=526; source=res/trainers/data/galactic_grunt_mt_coronet_6f.json; map_refs=mt_coronet_6f; matched_map=mt_coronet_6f,9,5,
TRAINER_GALACTIC_GRUNT_SPEAR_PILLAR_2,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_FEMALE,189,,,,TRAINER_PIC_GALACTIC_GRUNT_FEMALE,,platinum_trainer_index=527; source=res/trainers/data/galactic_grunt_spear_pillar_2.json; map_refs=spear_pillar; matched_map=spear_pillar,9,5,
TRAINER_COMMANDER_MARS_SPEAR_PILLAR,MARS,TRAINER_CLASS_COMMANDER_MARS,189,,,,TRAINER_PIC_COMMANDER_MARS,,platinum_trainer_index=528; source=res/trainers/data/commander_mars_spear_pillar.json; map_refs=spear_pillar; matched_map=spear_pillar,9,5,
TRAINER_ROUGHNECK_KIRBY,KIRBY,TRAINER_CLASS_ROUGHNECK,192,,,,TRAINER_PIC_ROUGHNECK,,platinum_trainer_index=529; source=res/trainers/data/roughneck_kirby.json; map_refs=route_209_lost_tower_3f; matched_map=route_209_lost_tower_3f,9,5,
TRAINER_POKEFAN_LEONARD,LEONARD,TRAINER_CLASS_POKEFAN_MALE,192,,,"ITEM_FULL_HEAL,ITEM_SUPER_POTION",TRAINER_PIC_POKEFAN_MALE,,platinum_trainer_index=530; source=res/trainers/data/pokefan_leonard.json; map_refs=route_209_lost_tower_3f; matched_map=route_209_lost_tower_3f,9,5,
TRAINER_POKEFAN_REBEKAH,REBEKAH,TRAINER_CLASS_POKEFAN_FEMALE,192,,,"ITEM_FULL_HEAL,ITEM_SUPER_POTION",TRAINER_PIC_POKEFAN_FEMALE,,platinum_trainer_index=531; source=res/trainers/data/pokefan_rebekah.json; map_refs=route_209_lost_tower_4f; matched_map=route_209_lost_tower_4f,9,5,
TRAINER_YOUNGSTER_OLIVER,OLIVER,TRAINER_CLASS_YOUNGSTER,192,,,,TRAINER_PIC_YOUNGSTER,,platinum_trainer_index=532; source=res/trainers/data/youngster_oliver.json; map_refs=route_209_lost_tower_2f; matched_map=route_209_lost_tower_2f,9,5,
TRAINER_BELLE_AND_PA_BETH_AND_BOB,BETH & BOB,TRAINER_CLASS_BELLE_AND_PA,192,,,,TRAINER_PIC_BELLE_AND_PA,True,platinum_trainer_index=533; source=res/trainers/data/belle_and_pa_beth_and_bob.json; map_refs=route_209_lost_tower_4f; matched_map=route_209_lost_tower_4f,9,5,
TRAINER_YOUNG_COUPLE_MIKE_AND_NAT,MIKE & NAT,TRAINER_CLASS_YOUNG_COUPLE,192,,,,TRAINER_PIC_YOUNG_COUPLE,True,platinum_trainer_index=534; source=res/trainers/data/young_couple_mike_and_nat.json; map_refs=route_209_lost_tower_4f; matched_map=route_209_lost_tower_4f,9,5,
TRAINER_RUIN_MANIAC_KARL,KARL,TRAINER_CLASS_RUIN_MANIAC,194,,,,TRAINER_PIC_RUIN_MANIAC,,platinum_trainer_index=553; source=res/trainers/data/ruin_maniac_karl.json; map_refs=solaceon_ruins_room_3; matched_map=solaceon_ruins_room_3,9,5,
TRAINER_RIVAL_SPEAR_PILLAR_PIPLUP,CEDRIC,TRAINER_CLASS_RIVAL,189,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=607; source=res/trainers/data/rival_spear_pillar_piplup.json; map_refs=spear_pillar; matched_map=spear_pillar,9,5,
TRAINER_CHERYL_ETERNA_FOREST,CHERYL,TRAINER_CLASS_TRAINER_CHERYL,184,,,,TRAINER_PIC_TRAINER_CHERYL,,platinum_trainer_index=608; source=res/trainers/data/cheryl_eterna_forest.json; map_refs=eterna_forest; matched_map=eterna_forest,9,5,
TRAINER_RILEY_IRON_ISLAND,RILEY,TRAINER_CLASS_TRAINER_RILEY,216,,,,TRAINER_PIC_TRAINER_RILEY,,platinum_trainer_index=609; source=res/trainers/data/riley_iron_island.json; map_refs=iron_island_b2f_left_room; matched_map=iron_island_b2f_left_room,9,5,
TRAINER_MARLEY_VICTORY_ROAD,MARLEY,TRAINER_CLASS_TRAINER_MARLEY,48,,,,TRAINER_PIC_TRAINER_MARLEY,,platinum_trainer_index=610; source=res/trainers/data/marley_victory_road.json; map_refs=victory_road_1f_room_2; matched_map=victory_road_1f_room_2,9,5,
TRAINER_MIRA_WAYWARD_CAVE,MIRA,TRAINER_CLASS_TRAINER_MIRA,188,,,,TRAINER_PIC_TRAINER_MIRA,,platinum_trainer_index=612; source=res/trainers/data/mira_wayward_cave.json; map_refs=wayward_cave_1f; matched_map=wayward_cave_1f,9,5,
TRAINER_RIVAL_SPEAR_PILLAR_TURTWIG,CEDRIC,TRAINER_CLASS_RIVAL,189,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=619; source=res/trainers/data/rival_spear_pillar_turtwig.json; map_refs=spear_pillar; matched_map=spear_pillar,9,5,
TRAINER_RIVAL_SPEAR_PILLAR_CHIMCHAR,CEDRIC,TRAINER_CLASS_RIVAL,189,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=620; source=res/trainers/data/rival_spear_pillar_chimchar.json; map_refs=spear_pillar; matched_map=spear_pillar,9,5,
TRAINER_LUCAS_VEILSTONE_CITY_TURTWIG,LUCAS,TRAINER_CLASS_DP_PLAYER_MALE,197,,,,TRAINER_PIC_DP_PLAYER_MALE,,platinum_trainer_index=621; source=res/trainers/data/lucas_veilstone_city_turtwig.json; map_refs=veilstone_city; matched_map=veilstone_city,9,5,
TRAINER_LUCAS_VEILSTONE_CITY_CHIMCHAR,LUCAS,TRAINER_CLASS_DP_PLAYER_MALE,197,,,,TRAINER_PIC_DP_PLAYER_MALE,,platinum_trainer_index=622; source=res/trainers/data/lucas_veilstone_city_chimchar.json; map_refs=veilstone_city; matched_map=veilstone_city,9,5,
TRAINER_LUCAS_VEILSTONE_CITY_PIPLUP,LUCAS,TRAINER_CLASS_DP_PLAYER_MALE,197,,,,TRAINER_PIC_DP_PLAYER_MALE,,platinum_trainer_index=623; source=res/trainers/data/lucas_veilstone_city_piplup.json; map_refs=veilstone_city; matched_map=veilstone_city,9,5,
TRAINER_DAWN_VEILSTONE_CITY_TURTWIG,DAWN,TRAINER_CLASS_DP_PLAYER_FEMALE,197,,,,TRAINER_PIC_DP_PLAYER_FEMALE,,platinum_trainer_index=624; source=res/trainers/data/dawn_veilstone_city_turtwig.json; map_refs=veilstone_city; matched_map=veilstone_city,9,5,
TRAINER_DAWN_VEILSTONE_CITY_CHIMCHAR,DAWN,TRAINER_CLASS_DP_PLAYER_FEMALE,197,,,,TRAINER_PIC_DP_PLAYER_FEMALE,,platinum_trainer_index=625; source=res/trainers/data/dawn_veilstone_city_chimchar.json; map_refs=veilstone_city; matched_map=veilstone_city,9,5,
TRAINER_DAWN_VEILSTONE_CITY_PIPLUP,DAWN,TRAINER_CLASS_DP_PLAYER_FEMALE,197,,,,TRAINER_PIC_DP_PLAYER_FEMALE,,platinum_trainer_index=626; source=res/trainers/data/dawn_veilstone_city_piplup.json; map_refs=veilstone_city; matched_map=veilstone_city,9,5,
TRAINER_POKE_KID_JANET,JANET,TRAINER_CLASS_POKE_KID,223,,,,TRAINER_PIC_POKE_KID,,platinum_trainer_index=832; source=res/trainers/data/poke_kid_janet.json; map_refs=route_222_west_house; matched_map=route_222_west_house,9,5,
TRAINER_GALACTIC_GRUNT_IRON_ISLAND_1,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,216,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=835; source=res/trainers/data/galactic_grunt_iron_island_1.json; map_refs=iron_island_b2f_left_room; matched_map=iron_island_b2f_left_room,9,5,
TRAINER_GALACTIC_GRUNT_IRON_ISLAND_2,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,216,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=836; source=res/trainers/data/galactic_grunt_iron_island_2.json; map_refs=iron_island_b2f_left_room; matched_map=iron_island_b2f_left_room,9,5,
TRAINER_GALACTIC_GRUNT_VALLEY_WINDWORKS_1,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,183,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=843; source=res/trainers/data/galactic_grunt_valley_windworks_1.json; map_refs=valley_windworks_outside; matched_map=valley_windworks_outside,9,5,
TRAINER_WORKER_DILLAN,DILLAN,TRAINER_CLASS_WORKER,209,,,,TRAINER_PIC_WORKER,,platinum_trainer_index=844; source=res/trainers/data/worker_dillan.json; map_refs=fuego_ironworks_building; matched_map=fuego_ironworks_building,9,5,
TRAINER_WORKER_HOLDEN,HOLDEN,TRAINER_CLASS_WORKER,209,,,,TRAINER_PIC_WORKER,,platinum_trainer_index=845; source=res/trainers/data/worker_holden.json; map_refs=fuego_ironworks_building; matched_map=fuego_ironworks_building,9,5,
TRAINER_WORKER_CONRAD,CONRAD,TRAINER_CLASS_WORKER,209,,,,TRAINER_PIC_WORKER,,platinum_trainer_index=846; source=res/trainers/data/worker_conrad.json; map_refs=fuego_ironworks_building; matched_map=fuego_ironworks_building,9,5,
TRAINER_GALACTIC_GRUNT_VALOR_LAKEFRONT,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,203,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=847; source=res/trainers/data/galactic_grunt_valor_lakefront.json; map_refs=valor_lakefront; matched_map=valor_lakefront,9,5,
TRAINER_GALACTIC_GRUNT_VEILSTONE_CITY_1,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,197,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=848; source=res/trainers/data/galactic_grunt_veilstone_city_1.json; map_refs=veilstone_city; matched_map=veilstone_city,9,5,
TRAINER_GALACTIC_GRUNT_VEILSTONE_CITY_2,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,197,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=849; source=res/trainers/data/galactic_grunt_veilstone_city_2.json; map_refs=veilstone_city; matched_map=veilstone_city,9,5,
TRAINER_RIVAL_ROUTE_201_PIPLUP,CEDRIC,TRAINER_CLASS_RIVAL,171,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=850; source=res/trainers/data/rival_route_201_piplup.json; map_refs=route_201; matched_map=route_201,9,5,
TRAINER_RIVAL_ROUTE_201_TURTWIG,CEDRIC,TRAINER_CLASS_RIVAL,171,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=851; source=res/trainers/data/rival_route_201_turtwig.json; map_refs=route_201; matched_map=route_201,9,5,
TRAINER_RIVAL_ROUTE_201_CHIMCHAR,CEDRIC,TRAINER_CLASS_RIVAL,171,,,,TRAINER_PIC_RIVAL,,platinum_trainer_index=852; source=res/trainers/data/rival_route_201_chimchar.json; map_refs=route_201; matched_map=route_201,9,5,
TRAINER_GALACTIC_BOSS_CYRUS_CELESTIC_TOWN_RUINS,CYRUS,TRAINER_CLASS_GALACTIC_BOSS,208,,,ITEM_HYPER_POTION,TRAINER_PIC_GALACTIC_BOSS,,platinum_trainer_index=913; source=res/trainers/data/galactic_boss_cyrus_celestic_town_ruins.json; map_refs=celestic_town_cave; matched_map=celestic_town_cave,9,5,
